,Zeitstempel,Wert
233,201501101700.0,6.7
234,201501101800.0,6.5
235,201501101900.0,5.9
236,201501102000.0,5.9
237,201501102100.0,5.6
238,201501102200.0,5.0
239,201501102300.0,4.7
240,201501110000.0,4.2
241,201501110100.0,3.9
242,201501110200.0,3.9
243,201501110300.0,3.4
244,201501110400.0,3.2
245,201501110500.0,3.2
246,201501110600.0,3.2
247,201501110700.0,3.6
248,201501110800.0,3.6
249,201501110900.0,3.4
250,201501111000.0,2.6
251,201501111100.0,3.7
252,201501111200.0,4.8
253,201501111300.0,4.6
254,201501111400.0,4.6
255,201501111500.0,4.8
256,201501111600.0,4.0
257,201501111700.0,4.7
258,201501111800.0,5.5
259,201501111900.0,5.6
260,201501112000.0,4.6
261,201501112100.0,5.0
262,201501112200.0,5.3
263,201501112300.0,5.1
264,201501120000.0,6.0
265,201501120100.0,6.1
266,201501120200.0,5.7
267,201501120300.0,5.9
268,201501120400.0,6.3
269,201501120500.0,6.5
270,201501120600.0,6.7
271,201501120700.0,6.8
272,201501120800.0,7.2
273,201501120900.0,6.9
274,201501121000.0,7.0
275,201501121100.0,7.4
276,201501121200.0,7.7
277,201501121300.0,7.5
278,201501121400.0,7.5
279,201501121500.0,7.9
280,201501121600.0,7.6
281,201501121700.0,7.6
282,201501121800.0,8.7
283,201501121900.0,8.9
284,201501122000.0,9.3
285,201501122100.0,8.7
286,201501122200.0,8.1
287,201501122300.0,8.5
288,201501130000.0,8.6
289,201501130100.0,8.8
290,201501130200.0,9.1
291,201501130300.0,9.0
292,201501130400.0,9.1
293,201501130500.0,8.6
294,201501130600.0,8.6
295,201501130700.0,9.3
296,201501130800.0,10.2
297,201501130900.0,10.4
298,201501131000.0,10.3
299,201501131100.0,10.3
300,201501131200.0,10.7
301,201501131300.0,11.8
302,201501131400.0,11.3
303,201501131500.0,9.8
304,201501131600.0,8.8
305,201501131700.0,8.4
306,201501131800.0,8.9
307,201501131900.0,8.7
308,201501132000.0,8.3
309,201501132100.0,8.0
310,201501132200.0,7.8
311,201501132300.0,7.4
312,201501140000.0,7.3
313,201501140100.0,7.3
314,201501140200.0,6.9
315,201501140300.0,7.1
316,201501140400.0,4.6
317,201501140500.0,3.7
318,201501140600.0,4.3
319,201501140700.0,4.2
320,201501140800.0,4.3
321,201501140900.0,4.5
322,201501141000.0,5.5
323,201501141100.0,5.6
324,201501141200.0,5.7
325,201501141300.0,5.3
326,201501141400.0,3.6
327,201501141500.0,4.0
328,201501141600.0,4.6
329,201501141700.0,4.6
330,201501141800.0,4.4
331,201501141900.0,3.5
332,201501142000.0,3.1
333,201501142100.0,2.8
334,201501142200.0,2.5
335,201501142300.0,2.6
336,201501150000.0,2.7
337,201501150100.0,2.9
338,201501150200.0,2.8
339,201501150300.0,3.3
340,201501150400.0,3.9
341,201501150500.0,4.2
342,201501150600.0,4.4
343,201501150700.0,4.4
344,201501150800.0,6.1
345,201501150900.0,6.9
346,201501151000.0,7.5
347,201501151100.0,8.1
348,201501151200.0,8.8
349,201501151300.0,9.3
350,201501151400.0,9.6
351,201501151500.0,9.6
352,201501151600.0,9.6
353,201501151700.0,9.8
354,201501151800.0,10.0
355,201501151900.0,10.1
356,201501152000.0,10.4
357,201501152100.0,8.8
358,201501152200.0,8.3
359,201501152300.0,8.9
360,201501160000.0,8.2
361,201501160100.0,7.5
362,201501160200.0,7.0
363,201501160300.0,7.3
364,201501160400.0,7.0
365,201501160500.0,6.7
366,201501160600.0,6.5
367,201501160700.0,6.2
368,201501160800.0,6.1
369,201501160900.0,6.2
370,201501161000.0,7.4
371,201501161100.0,7.8
372,201501161200.0,7.5
373,201501161300.0,7.7
374,201501161400.0,7.6
375,201501161500.0,7.0
376,201501161600.0,6.8
377,201501161700.0,6.5
378,201501161800.0,6.4
379,201501161900.0,5.9
380,201501162000.0,6.0
381,201501162100.0,5.1
382,201501162200.0,4.3
383,201501162300.0,5.4
384,201501170000.0,5.2
385,201501170100.0,4.3
386,201501170200.0,4.4
387,201501170300.0,4.2
388,201501170400.0,3.9
389,201501170500.0,3.6
390,201501170600.0,3.0
391,201501170700.0,2.3
392,201501170800.0,1.7
393,201501170900.0,2.0
394,201501171000.0,2.9
395,201501171100.0,3.8
396,201501171200.0,4.4
397,201501171300.0,4.9
398,201501171400.0,4.3
399,201501171500.0,4.1
400,201501171600.0,2.6
401,201501171700.0,2.0
402,201501171800.0,1.5
403,201501171900.0,1.5
404,201501172000.0,0.8
405,201501172100.0,-0.3
406,201501172200.0,0.3
407,201501172300.0,-0.1
408,201501180000.0,0.3
409,201501180100.0,0.5
410,201501180200.0,0.0
411,201501180300.0,-0.2
412,201501180400.0,0.9
413,201501180500.0,1.2
414,201501180600.0,1.3
415,201501180700.0,1.0
416,201501180800.0,0.6
417,201501180900.0,1.2
418,201501181000.0,1.5
419,201501181100.0,2.3
420,201501181200.0,2.6
421,201501181300.0,3.0
422,201501181400.0,3.0
423,201501181500.0,3.3
424,201501181600.0,2.9
425,201501181700.0,2.5
426,201501181800.0,2.0
427,201501181900.0,1.4
428,201501182000.0,1.4
429,201501182100.0,0.4
430,201501182200.0,0.3
431,201501182300.0,-0.3
432,201501190000.0,-0.1
433,201501190100.0,0.0
434,201501190200.0,0.1
435,201501190300.0,0.5
436,201501190400.0,-0.6
437,201501190500.0,-0.6
438,201501190600.0,-0.5
439,201501190700.0,-0.2
440,201501190800.0,-0.2
441,201501190900.0,0.7
442,201501191000.0,1.7
443,201501191100.0,1.8
444,201501191200.0,2.1
445,201501191300.0,2.8
446,201501191400.0,3.0
447,201501191500.0,1.7
448,201501191600.0,1.1
449,201501191700.0,0.7
450,201501191800.0,0.5
451,201501191900.0,0.3
452,201501192000.0,0.0
453,201501192100.0,-0.4
454,201501192200.0,-0.7
455,201501192300.0,-0.9
456,201501200000.0,-0.9
457,201501200100.0,-1.3
458,201501200200.0,-1.2
459,201501200300.0,-1.3
460,201501200400.0,-1.5
461,201501200500.0,-1.7
462,201501200600.0,-1.6
463,201501200700.0,-1.3
464,201501200800.0,-1.5
465,201501200900.0,-0.8
466,201501201000.0,-0.4
467,201501201100.0,0.2
468,201501201200.0,0.7
469,201501201300.0,0.9
470,201501201400.0,1.0
471,201501201500.0,0.8
472,201501201600.0,-0.2
473,201501201700.0,-0.7
474,201501201800.0,-1.7
475,201501201900.0,-2.1
476,201501202000.0,-1.6
477,201501202100.0,-3.1
478,201501202200.0,-2.4
479,201501202300.0,-2.6
480,201501210000.0,-2.2
481,201501210100.0,-2.9
482,201501210200.0,-4.3
483,201501210300.0,-4.4
484,201501210400.0,-4.0
485,201501210500.0,-4.5
486,201501210600.0,-5.0
487,201501210700.0,-4.9
488,201501210800.0,-4.4
489,201501210900.0,-3.7
490,201501211000.0,-2.1
491,201501211100.0,-1.0
492,201501211200.0,0.3
493,201501211300.0,0.8
494,201501211400.0,0.8
495,201501211500.0,-0.1
496,201501211600.0,-1.7
497,201501211700.0,-1.4
498,201501211800.0,-1.7
499,201501211900.0,-1.5
500,201501212000.0,-1.6
501,201501212100.0,-1.8
502,201501212200.0,-1.9
503,201501212300.0,-1.7
504,201501220000.0,-1.7
505,201501220100.0,-1.8
506,201501220200.0,-1.8
507,201501220300.0,-1.6
508,201501220400.0,-1.5
509,201501220500.0,-1.4
510,201501220600.0,-1.2
511,201501220700.0,-1.2
512,201501220800.0,-1.2
513,201501220900.0,-0.9
514,201501221000.0,-0.6
515,201501221100.0,-0.3
516,201501221200.0,0.2
517,201501221300.0,0.5
518,201501221400.0,0.7
519,201501221500.0,0.8
520,201501221600.0,0.7
521,201501221700.0,0.3
522,201501221800.0,0.0
523,201501221900.0,-0.3
524,201501222000.0,-0.5
525,201501222100.0,-0.4
526,201501222200.0,-0.7
527,201501222300.0,-0.7
528,201501230000.0,-0.7
529,201501230100.0,-1.3
530,201501230200.0,-0.5
531,201501230300.0,-0.3
532,201501230400.0,-0.5
533,201501230500.0,-0.3
534,201501230600.0,-0.3
535,201501230700.0,-0.3
536,201501230800.0,-1.0
537,201501230900.0,-1.0
538,201501231000.0,-0.5
539,201501231100.0,-0.5
540,201501231200.0,-0.3
541,201501231300.0,-0.5
542,201501231400.0,-0.7
543,201501231500.0,-0.7
544,201501231600.0,-0.9
545,201501231700.0,-0.8
546,201501231800.0,-0.7
547,201501231900.0,-0.6
548,201501232000.0,-0.8
549,201501232100.0,-0.6
550,201501232200.0,-0.6
551,201501232300.0,-0.7
552,201501240000.0,-1.2
553,201501240100.0,-2.1
554,201501240200.0,-2.4
555,201501240300.0,-2.7
556,201501240400.0,-3.2
557,201501240500.0,-3.2
558,201501240600.0,-2.8
559,201501240700.0,-2.7
560,201501240800.0,-1.6
561,201501240900.0,-0.5
562,201501241000.0,0.3
563,201501241100.0,0.7
564,201501241200.0,0.2
565,201501241300.0,0.1
566,201501241400.0,0.2
567,201501241500.0,0.3
568,201501241600.0,0.3
569,201501241700.0,0.6
570,201501241800.0,0.9
571,201501241900.0,1.0
572,201501242000.0,0.3
573,201501242100.0,-0.2
574,201501242200.0,-0.6
575,201501242300.0,-0.7
576,201501250000.0,-0.4
577,201501250100.0,-1.1
578,201501250200.0,-1.1
579,201501250300.0,-1.1
580,201501250400.0,-1.1
581,201501250500.0,-0.5
582,201501250600.0,-0.4
583,201501250700.0,0.0
584,201501250800.0,0.3
585,201501250900.0,1.0
586,201501251000.0,1.4
587,201501251100.0,1.8
588,201501251200.0,2.5
589,201501251300.0,2.8
590,201501251400.0,3.0
591,201501251500.0,3.1
592,201501251600.0,3.1
593,201501251700.0,3.1
594,201501251800.0,2.9
595,201501251900.0,2.5
596,201501252000.0,2.5
597,201501252100.0,2.5
598,201501252200.0,2.2
599,201501252300.0,1.7
600,201501260000.0,2.2
601,201501260100.0,2.4
602,201501260200.0,2.3
603,201501260300.0,2.3
604,201501260400.0,2.3
605,201501260500.0,2.6
606,201501260600.0,3.1
607,201501260700.0,3.1
608,201501260800.0,3.2
609,201501260900.0,3.0
610,201501261000.0,3.1
611,201501261100.0,3.3
612,201501261200.0,3.4
613,201501261300.0,3.8
614,201501261400.0,4.0
615,201501261500.0,3.9
616,201501261600.0,4.1
617,201501261700.0,4.1
618,201501261800.0,4.5
619,201501261900.0,4.9
620,201501262000.0,4.8
621,201501262100.0,4.2
622,201501262200.0,4.1
623,201501262300.0,3.5
624,201501270000.0,3.4
625,201501270100.0,3.2
626,201501270200.0,3.1
627,201501270300.0,2.6
628,201501270400.0,2.4
629,201501270500.0,2.2
630,201501270600.0,2.1
631,201501270700.0,2.0
632,201501270800.0,1.6
633,201501270900.0,2.4
634,201501271000.0,3.8
635,201501271100.0,4.0
636,201501271200.0,5.1
637,201501271300.0,4.9
638,201501271400.0,5.2
639,201501271500.0,5.1
640,201501271600.0,3.3
641,201501271700.0,3.5
642,201501271800.0,2.4
643,201501271900.0,2.2
644,201501272000.0,2.2
645,201501272100.0,2.4
646,201501272200.0,1.5
647,201501272300.0,1.9
648,201501280000.0,2.4
649,201501280100.0,3.3
650,201501280200.0,3.4
651,201501280300.0,3.2
652,201501280400.0,2.8
653,201501280500.0,3.2
654,201501280600.0,3.7
655,201501280700.0,3.7
656,201501280800.0,4.1
657,201501280900.0,4.3
658,201501281000.0,4.6
659,201501281100.0,5.3
660,201501281200.0,5.5
661,201501281300.0,5.7
662,201501281400.0,5.6
663,201501281500.0,5.7
664,201501281600.0,5.5
665,201501281700.0,4.4
666,201501281800.0,3.9
667,201501281900.0,3.9
668,201501282000.0,3.0
669,201501282100.0,2.8
670,201501282200.0,2.3
671,201501282300.0,2.5
672,201501290000.0,2.8
673,201501290100.0,2.9
674,201501290200.0,3.0
675,201501290300.0,2.4
676,201501290400.0,2.5
677,201501290500.0,2.1
678,201501290600.0,2.1
679,201501290700.0,2.1
680,201501290800.0,2.0
681,201501290900.0,2.2
682,201501291000.0,2.2
683,201501291100.0,1.6
684,201501291200.0,0.8
685,201501291300.0,2.4
686,201501291400.0,2.0
687,201501291500.0,2.7
688,201501291600.0,2.8
689,201501291700.0,1.9
690,201501291800.0,1.8
691,201501291900.0,0.5
692,201501292000.0,1.1
693,201501292100.0,0.9
694,201501292200.0,0.8
695,201501292300.0,1.3
696,201501300000.0,0.7
697,201501300100.0,-0.5
698,201501300200.0,-0.7
699,201501300300.0,-1.0
700,201501300400.0,-0.6
701,201501300500.0,-0.4
702,201501300600.0,-0.2
703,201501300700.0,-0.1
704,201501300800.0,0.1
705,201501300900.0,0.6
706,201501301000.0,0.8
707,201501301100.0,0.5
708,201501301200.0,1.0
709,201501301300.0,0.8
710,201501301400.0,0.2
711,201501301500.0,0.2
712,201501301600.0,0.2
713,201501301700.0,0.2
714,201501301800.0,0.2
715,201501301900.0,-0.2
716,201501302000.0,-0.2
717,201501302100.0,-0.3
718,201501302200.0,0.0
719,201501302300.0,0.2
720,201501310000.0,-0.1
721,201501310100.0,-0.4
722,201501310200.0,-1.1
723,201501310300.0,-0.8
724,201501310400.0,-0.6
725,201501310500.0,-0.1
726,201501310600.0,-0.1
727,201501310700.0,-0.1
728,201501310800.0,-0.1
729,201501310900.0,0.2
730,201501311000.0,0.7
731,201501311100.0,1.4
732,201501311200.0,1.7
733,201501311300.0,2.1
734,201501311400.0,2.4
735,201501311500.0,2.6
736,201501311600.0,1.8
737,201501311700.0,1.3
738,201501311800.0,0.7
739,201501311900.0,0.5
740,201501312000.0,0.8
741,201501312100.0,0.6
742,201501312200.0,0.2
743,201501312300.0,0.5
744,201502010000.0,0.2
745,201502010100.0,0.6
746,201502010200.0,0.5
747,201502010300.0,0.1
748,201502010400.0,0.1
749,201502010500.0,0.0
750,201502010600.0,0.1
751,201502010700.0,0.4
752,201502010800.0,0.7
753,201502010900.0,0.9
754,201502011000.0,1.4
755,201502011100.0,1.6
756,201502011200.0,2.0
757,201502011300.0,2.5
758,201502011400.0,2.5
759,201502011500.0,2.4
760,201502011600.0,2.1
761,201502011700.0,2.0
762,201502011800.0,1.7
763,201502011900.0,1.1
764,201502012000.0,1.5
765,201502012100.0,1.4
766,201502012200.0,1.4
767,201502012300.0,1.2
768,201502020000.0,0.7
769,201502020100.0,0.6
770,201502020200.0,0.6
771,201502020300.0,0.2
772,201502020400.0,0.2
773,201502020500.0,0.6
774,201502020600.0,0.7
775,201502020700.0,1.0
776,201502020800.0,0.5
777,201502020900.0,0.9
778,201502021000.0,1.5
779,201502021100.0,2.2
780,201502021200.0,2.5
781,201502021300.0,2.6
782,201502021400.0,2.3
783,201502021500.0,2.3
784,201502021600.0,2.1
785,201502021700.0,2.0
786,201502021800.0,1.9
787,201502021900.0,0.9
788,201502022000.0,0.5
789,201502022100.0,0.7
790,201502022200.0,1.0
791,201502022300.0,0.6
792,201502030000.0,0.9
793,201502030100.0,1.5
794,201502030200.0,1.3
795,201502030300.0,1.1
796,201502030400.0,1.2
797,201502030500.0,1.3
798,201502030600.0,1.3
799,201502030700.0,1.0
800,201502030800.0,1.1
801,201502030900.0,1.1
802,201502031000.0,1.1
803,201502031100.0,1.7
804,201502031200.0,3.0
805,201502031300.0,2.4
806,201502031400.0,0.4
807,201502031500.0,0.9
808,201502031600.0,0.6
809,201502031700.0,0.0
810,201502031800.0,-1.1
811,201502031900.0,-1.9
812,201502032000.0,-2.9
813,201502032100.0,-3.5
814,201502032200.0,-4.2
815,201502032300.0,-3.3
816,201502040000.0,-3.4
817,201502040100.0,-3.0
818,201502040200.0,-2.5
819,201502040300.0,-2.6
820,201502040400.0,-2.5
821,201502040500.0,-2.8
822,201502040600.0,-3.4
823,201502040700.0,-4.3
824,201502040800.0,-4.6
825,201502040900.0,-2.5
826,201502041000.0,-1.3
827,201502041100.0,-0.5
828,201502041200.0,0.0
829,201502041300.0,0.0
830,201502041400.0,0.8
831,201502041500.0,0.3
832,201502041600.0,-0.5
833,201502041700.0,-1.1
834,201502041800.0,-2.6
835,201502041900.0,-3.1
836,201502042000.0,-4.0
837,201502042100.0,-4.6
838,201502042200.0,-5.1
839,201502042300.0,-5.4
840,201502050000.0,-4.1
841,201502050100.0,-3.2
842,201502050200.0,-2.5
843,201502050300.0,-2.4
844,201502050400.0,-2.6
845,201502050500.0,-2.8
846,201502050600.0,-2.9
847,201502050700.0,-3.9
848,201502050800.0,-3.2
849,201502050900.0,-1.8
850,201502051000.0,-1.4
851,201502051100.0,-1.0
852,201502051200.0,-0.3
853,201502051300.0,-0.3
854,201502051400.0,0.1
855,201502051500.0,0.1
856,201502051600.0,0.1
857,201502051700.0,-1.2
858,201502051800.0,-2.4
859,201502051900.0,-3.1
860,201502052000.0,-3.5
861,201502052100.0,-4.3
862,201502052200.0,-3.9
863,201502052300.0,-4.6
864,201502060000.0,-5.1
865,201502060100.0,-4.7
866,201502060200.0,-5.6
867,201502060300.0,-5.5
868,201502060400.0,-6.0
869,201502060500.0,-5.3
870,201502060600.0,-5.0
871,201502060700.0,-5.5
872,201502060800.0,-5.9
873,201502060900.0,-4.2
874,201502061000.0,-2.8
875,201502061100.0,-1.0
876,201502061200.0,0.7
877,201502061300.0,1.4
878,201502061400.0,1.9
879,201502061500.0,1.6
880,201502061600.0,0.6
881,201502061700.0,-1.0
882,201502061800.0,-2.1
883,201502061900.0,-2.8
884,201502062000.0,-3.8
885,201502062100.0,-4.7
886,201502062200.0,-5.3
887,201502062300.0,-5.2
888,201502070000.0,-6.0
889,201502070100.0,-6.3
890,201502070200.0,-5.8
891,201502070300.0,-6.2
892,201502070400.0,-6.6
893,201502070500.0,-6.3
894,201502070600.0,-6.5
895,201502070700.0,-5.7
896,201502070800.0,-4.3
897,201502070900.0,-1.9
898,201502071000.0,-0.5
899,201502071100.0,0.6
900,201502071200.0,1.3
901,201502071300.0,1.8
902,201502071400.0,1.7
903,201502071500.0,1.6
904,201502071600.0,1.9
905,201502071700.0,2.1
906,201502071800.0,2.8
907,201502071900.0,3.1
908,201502072000.0,3.2
909,201502072100.0,3.4
910,201502072200.0,3.7
911,201502072300.0,4.3
912,201502080000.0,3.5
913,201502080100.0,3.5
914,201502080200.0,3.4
915,201502080300.0,2.8
916,201502080400.0,2.3
917,201502080500.0,1.7
918,201502080600.0,1.0
919,201502080700.0,0.5
920,201502080800.0,0.6
921,201502080900.0,1.8
922,201502081000.0,2.5
923,201502081100.0,3.4
924,201502081200.0,3.8
925,201502081300.0,3.5
926,201502081400.0,3.9
927,201502081500.0,3.6
928,201502081600.0,2.0
929,201502081700.0,0.3
930,201502081800.0,-0.1
931,201502081900.0,1.2
932,201502082000.0,1.4
933,201502082100.0,1.9
934,201502082200.0,1.9
935,201502082300.0,2.7
936,201502090000.0,2.9
937,201502090100.0,3.1
938,201502090200.0,3.3
939,201502090300.0,3.5
940,201502090400.0,3.9
941,201502090500.0,4.0
942,201502090600.0,4.2
943,201502090700.0,4.4
944,201502090800.0,4.7
945,201502090900.0,4.9
946,201502091000.0,5.2
947,201502091100.0,5.9
948,201502091200.0,6.1
949,201502091300.0,6.4
950,201502091400.0,6.2
951,201502091500.0,6.2
952,201502091600.0,5.7
953,201502091700.0,5.7
954,201502091800.0,5.4
955,201502091900.0,5.6
956,201502092000.0,5.4
957,201502092100.0,5.1
958,201502092200.0,5.2
959,201502092300.0,5.3
960,201502100000.0,5.2
961,201502100100.0,5.3
962,201502100200.0,5.2
963,201502100300.0,5.1
964,201502100400.0,4.7
965,201502100500.0,4.7
966,201502100600.0,4.7
967,201502100700.0,4.7
968,201502100800.0,4.8
969,201502100900.0,5.1
970,201502101000.0,5.4
971,201502101100.0,5.6
972,201502101200.0,6.1
973,201502101300.0,6.3
974,201502101400.0,6.3
975,201502101500.0,6.3
976,201502101600.0,6.2
977,201502101700.0,5.7
978,201502101800.0,6.0
979,201502101900.0,5.9
980,201502102000.0,5.8
981,201502102100.0,5.7
982,201502102200.0,5.5
983,201502102300.0,5.3
984,201502110000.0,4.8
985,201502110100.0,4.5
986,201502110200.0,4.4
987,201502110300.0,4.2
988,201502110400.0,4.2
989,201502110500.0,4.1
990,201502110600.0,4.1
991,201502110700.0,4.0
992,201502110800.0,4.0
993,201502110900.0,3.8
994,201502111000.0,4.0
995,201502111100.0,4.4
996,201502111200.0,4.8
997,201502111300.0,4.6
998,201502111400.0,4.5
999,201502111500.0,4.4
1000,201502111600.0,4.4
1001,201502111700.0,3.3
1002,201502111800.0,1.2
1003,201502111900.0,0.6
1004,201502112000.0,0.6
1005,201502112100.0,-0.3
1006,201502112200.0,-0.9
1007,201502112300.0,0.0
1008,201502120000.0,-0.4
1009,201502120100.0,-0.9
1010,201502120200.0,-1.7
1011,201502120300.0,-2.6
1012,201502120400.0,-2.5
1013,201502120500.0,-2.9
1014,201502120600.0,-3.0
1015,201502120700.0,-0.9
1016,201502120800.0,-0.4
1017,201502120900.0,-0.2
1018,201502121000.0,-0.4
1019,201502121100.0,0.1
1020,201502121200.0,0.2
1021,201502121300.0,0.1
1022,201502121400.0,0.3
1023,201502121500.0,0.3
1024,201502121600.0,0.5
1025,201502121700.0,0.6
1026,201502121800.0,1.3
1027,201502121900.0,1.5
1028,201502122000.0,1.5
1029,201502122100.0,1.5
1030,201502122200.0,1.4
1031,201502122300.0,1.2
1032,201502130000.0,0.8
1033,201502130100.0,0.4
1034,201502130200.0,0.2
1035,201502130300.0,0.1
1036,201502130400.0,-0.3
1037,201502130500.0,-0.6
1038,201502130600.0,-1.0
1039,201502130700.0,-0.9
1040,201502130800.0,-0.1
1041,201502130900.0,1.2
1042,201502131000.0,2.4
1043,201502131100.0,3.8
1044,201502131200.0,4.9
1045,201502131300.0,6.4
1046,201502131400.0,7.6
1047,201502131500.0,6.8
1048,201502131600.0,5.7
1049,201502131700.0,4.6
1050,201502131800.0,2.7
1051,201502131900.0,1.2
1052,201502132000.0,0.6
