,Zeitstempel,Wert
93,201601042100.0,-5.4
94,201601042200.0,-5.2
95,201601042300.0,-5.2
96,201601050000.0,-5.2
97,201601050100.0,-5.1
98,201601050200.0,-5.2
99,201601050300.0,-5.3
100,201601050400.0,-5.5
101,201601050500.0,-5.5
102,201601050600.0,-5.6
103,201601050700.0,-5.9
104,201601050800.0,-5.7
105,201601050900.0,-5.5
106,201601051000.0,-5.4
107,201601051100.0,-5.2
108,201601051200.0,-5.0
109,201601051300.0,-5.1
110,201601051400.0,-5.1
111,201601051500.0,-5.6
112,201601051600.0,-6.0
113,201601051700.0,-5.9
114,201601051800.0,-6.0
115,201601051900.0,-5.9
116,201601052000.0,-6.1
117,201601052100.0,-6.0
118,201601052200.0,-6.0
119,201601052300.0,-6.0
120,201601060000.0,-6.2
121,201601060100.0,-6.4
122,201601060200.0,-6.4
123,201601060300.0,-6.7
124,201601060400.0,-6.7
125,201601060500.0,-6.6
126,201601060600.0,-6.8
127,201601060700.0,-7.0
128,201601060800.0,-6.8
129,201601060900.0,-6.7
130,201601061000.0,-6.5
131,201601061100.0,-6.3
132,201601061200.0,-6.3
133,201601061300.0,-6.0
134,201601061400.0,-5.9
135,201601061500.0,-5.6
136,201601061600.0,-5.6
137,201601061700.0,-5.6
138,201601061800.0,-5.4
139,201601061900.0,-5.6
140,201601062000.0,-5.7
141,201601062100.0,-5.8
142,201601062200.0,-5.9
143,201601062300.0,-6.0
144,201601070000.0,-5.9
145,201601070100.0,-5.9
146,201601070200.0,-5.7
147,201601070300.0,-5.6
148,201601070400.0,-5.5
149,201601070500.0,-5.2
150,201601070600.0,-4.9
151,201601070700.0,-4.8
152,201601070800.0,-4.7
153,201601070900.0,-4.1
154,201601071000.0,-3.9
155,201601071100.0,-3.5
156,201601071200.0,-3.1
157,201601071300.0,-2.9
158,201601071400.0,-2.8
159,201601071500.0,-3.2
160,201601071600.0,-3.0
161,201601071700.0,-2.9
162,201601071800.0,-2.7
163,201601071900.0,-2.3
164,201601072000.0,-1.9
165,201601072100.0,-1.2
166,201601072200.0,-0.2
167,201601072300.0,2.2
168,201601080000.0,4.2
169,201601080100.0,4.9
170,201601080200.0,5.0
171,201601080300.0,4.8
172,201601080400.0,4.6
173,201601080500.0,4.8
174,201601080600.0,4.9
175,201601080700.0,4.8
176,201601080800.0,4.7
177,201601080900.0,4.8
178,201601081000.0,5.0
179,201601081100.0,5.5
180,201601081200.0,5.9
181,201601081300.0,6.6
182,201601081400.0,6.9
183,201601081500.0,5.9
184,201601081600.0,6.1
185,201601081700.0,5.4
186,201601081800.0,5.5
187,201601081900.0,4.8
188,201601082000.0,3.7
189,201601082100.0,3.2
190,201601082200.0,3.3
191,201601082300.0,2.5
192,201601090000.0,2.3
193,201601090100.0,1.7
194,201601090200.0,1.0
195,201601090300.0,0.4
196,201601090400.0,0.3
197,201601090500.0,0.1
198,201601090600.0,0.3
199,201601090700.0,0.1
200,201601090800.0,0.2
201,201601090900.0,1.7
202,201601091000.0,2.7
203,201601091100.0,5.3
204,201601091200.0,6.1
205,201601091300.0,5.7
206,201601091400.0,6.4
207,201601091500.0,5.6
208,201601091600.0,4.2
209,201601091700.0,3.3
210,201601091800.0,3.3
211,201601091900.0,3.4
212,201601092000.0,3.6
213,201601092100.0,2.9
214,201601092200.0,2.8
215,201601092300.0,2.9
216,201601100000.0,3.7
217,201601100100.0,3.2
218,201601100200.0,4.0
219,201601100300.0,3.9
220,201601100400.0,3.8
221,201601100500.0,4.5
222,201601100600.0,5.4
223,201601100700.0,5.5
224,201601100800.0,5.1
225,201601100900.0,5.0
226,201601101000.0,5.4
227,201601101100.0,6.2
228,201601101200.0,6.5
229,201601101300.0,7.8
230,201601101400.0,8.0
231,201601101500.0,7.4
232,201601101600.0,6.1
233,201601101700.0,6.5
234,201601101800.0,5.9
235,201601101900.0,6.1
236,201601102000.0,5.9
237,201601102100.0,6.0
238,201601102200.0,6.1
239,201601102300.0,5.1
240,201601110000.0,5.0
241,201601110100.0,4.4
242,201601110200.0,5.4
243,201601110300.0,5.3
244,201601110400.0,5.3
245,201601110500.0,5.3
246,201601110600.0,4.0
247,201601110700.0,4.0
248,201601110800.0,4.1
249,201601110900.0,3.8
250,201601111000.0,4.6
251,201601111100.0,5.0
252,201601111200.0,5.6
253,201601111300.0,5.7
254,201601111400.0,5.5
255,201601111500.0,5.3
256,201601111600.0,5.0
257,201601111700.0,4.8
258,201601111800.0,4.9
259,201601111900.0,5.1
260,201601112000.0,4.9
261,201601112100.0,5.2
262,201601112200.0,4.9
263,201601112300.0,4.7
264,201601120000.0,4.8
265,201601120100.0,4.9
266,201601120200.0,5.0
267,201601120300.0,5.0
268,201601120400.0,5.4
269,201601120500.0,5.4
270,201601120600.0,5.3
271,201601120700.0,5.2
272,201601120800.0,5.4
273,201601120900.0,5.6
274,201601121000.0,6.0
275,201601121100.0,6.2
276,201601121200.0,6.4
277,201601121300.0,6.4
278,201601121400.0,6.3
279,201601121500.0,5.7
280,201601121600.0,5.7
281,201601121700.0,5.5
282,201601121800.0,5.7
283,201601121900.0,5.1
284,201601122000.0,6.0
285,201601122100.0,5.9
286,201601122200.0,6.0
287,201601122300.0,5.9
288,201601130000.0,5.7
289,201601130100.0,5.4
290,201601130200.0,5.2
291,201601130300.0,4.6
292,201601130400.0,4.3
293,201601130500.0,3.8
294,201601130600.0,2.9
295,201601130700.0,3.2
296,201601130800.0,4.0
297,201601130900.0,4.2
298,201601131000.0,3.6
299,201601131100.0,3.0
300,201601131200.0,2.9
301,201601131300.0,3.4
302,201601131400.0,3.5
303,201601131500.0,3.4
304,201601131600.0,2.2
305,201601131700.0,1.4
306,201601131800.0,2.2
307,201601131900.0,2.6
308,201601132000.0,3.3
309,201601132100.0,3.9
310,201601132200.0,3.7
311,201601132300.0,3.9
312,201601140000.0,3.3
313,201601140100.0,3.0
314,201601140200.0,3.3
315,201601140300.0,2.1
316,201601140400.0,1.9
317,201601140500.0,1.3
318,201601140600.0,1.3
319,201601140700.0,1.0
320,201601140800.0,1.4
321,201601140900.0,1.6
322,201601141000.0,2.2
323,201601141100.0,3.1
324,201601141200.0,4.4
325,201601141300.0,4.4
326,201601141400.0,3.7
327,201601141500.0,4.0
328,201601141600.0,3.9
329,201601141700.0,3.5
330,201601141800.0,3.0
331,201601141900.0,2.7
332,201601142000.0,2.6
333,201601142100.0,2.6
334,201601142200.0,2.1
335,201601142300.0,2.1
336,201601150000.0,2.1
337,201601150100.0,2.0
338,201601150200.0,1.8
339,201601150300.0,2.1
340,201601150400.0,1.8
341,201601150500.0,1.5
342,201601150600.0,1.3
343,201601150700.0,0.9
344,201601150800.0,1.0
345,201601150900.0,0.9
346,201601151000.0,1.2
347,201601151100.0,1.3
348,201601151200.0,1.5
349,201601151300.0,1.1
350,201601151400.0,1.3
351,201601151500.0,1.5
352,201601151600.0,1.5
353,201601151700.0,1.6
354,201601151800.0,1.1
355,201601151900.0,0.7
356,201601152000.0,0.3
357,201601152100.0,0.4
358,201601152200.0,0.4
359,201601152300.0,0.2
360,201601160000.0,-0.2
361,201601160100.0,0.0
362,201601160200.0,0.3
363,201601160300.0,0.3
364,201601160400.0,0.5
365,201601160500.0,0.5
366,201601160600.0,0.3
367,201601160700.0,-0.2
368,201601160800.0,0.2
369,201601160900.0,0.7
370,201601161000.0,0.9
371,201601161100.0,0.2
372,201601161200.0,0.1
373,201601161300.0,-0.1
374,201601161400.0,-0.2
375,201601161500.0,-0.2
376,201601161600.0,-0.3
377,201601161700.0,-0.2
378,201601161800.0,-0.5
379,201601161900.0,-0.9
380,201601162000.0,-1.0
381,201601162100.0,-1.0
382,201601162200.0,-0.6
383,201601162300.0,-0.6
384,201601170000.0,-0.3
385,201601170100.0,-0.4
386,201601170200.0,-0.6
387,201601170300.0,-1.2
388,201601170400.0,-1.2
389,201601170500.0,-1.2
390,201601170600.0,-2.2
391,201601170700.0,-3.1
392,201601170800.0,-2.2
393,201601170900.0,-1.8
394,201601171000.0,-1.7
395,201601171100.0,-1.4
396,201601171200.0,-1.1
397,201601171300.0,-1.2
398,201601171400.0,-1.3
399,201601171500.0,-1.4
400,201601171600.0,-1.6
401,201601171700.0,-1.8
402,201601171800.0,-2.5
403,201601171900.0,-4.2
404,201601172000.0,-5.9
405,201601172100.0,-8.2
406,201601172200.0,-4.7
407,201601172300.0,-4.6
408,201601180000.0,-4.6
409,201601180100.0,-5.9
410,201601180200.0,-6.5
411,201601180300.0,-5.6
412,201601180400.0,-6.3
413,201601180500.0,-6.9
414,201601180600.0,-8.4
415,201601180700.0,-9.6
416,201601180800.0,-9.2
417,201601180900.0,-7.3
418,201601181000.0,-6.8
419,201601181100.0,-4.2
420,201601181200.0,-3.7
421,201601181300.0,-3.7
422,201601181400.0,-3.6
423,201601181500.0,-4.3
424,201601181600.0,-5.1
425,201601181700.0,-6.0
426,201601181800.0,-6.4
427,201601181900.0,-7.0
428,201601182000.0,-7.4
429,201601182100.0,-7.2
430,201601182200.0,-7.2
431,201601182300.0,-7.1
432,201601190000.0,-7.2
433,201601190100.0,-9.9
434,201601190200.0,-10.2
435,201601190300.0,-10.6
436,201601190400.0,-10.6
437,201601190500.0,-9.4
438,201601190600.0,-8.8
439,201601190700.0,-8.7
440,201601190800.0,-8.7
441,201601190900.0,-9.6
442,201601191000.0,-8.7
443,201601191100.0,-4.7
444,201601191200.0,-3.3
445,201601191300.0,-2.4
446,201601191400.0,-2.1
447,201601191500.0,-2.5
448,201601191600.0,-2.3
449,201601191700.0,-2.4
450,201601191800.0,-3.1
451,201601191900.0,-2.3
452,201601192000.0,-1.9
453,201601192100.0,-1.2
454,201601192200.0,-1.0
455,201601192300.0,-1.0
456,201601200000.0,-1.2
457,201601200100.0,-1.0
458,201601200200.0,-0.8
459,201601200300.0,-0.9
460,201601200400.0,-0.9
461,201601200500.0,-0.9
462,201601200600.0,-0.7
463,201601200700.0,-0.6
464,201601200800.0,-0.2
465,201601200900.0,-0.1
466,201601201000.0,0.4
467,201601201100.0,0.5
468,201601201200.0,0.7
469,201601201300.0,0.8
470,201601201400.0,0.8
471,201601201500.0,0.8
472,201601201600.0,0.8
473,201601201700.0,0.7
474,201601201800.0,0.6
475,201601201900.0,-0.3
476,201601202000.0,-0.9
477,201601202100.0,-2.6
478,201601202200.0,-4.1
479,201601202300.0,-4.9
480,201601210000.0,-6.2
481,201601210100.0,-7.7
482,201601210200.0,-6.9
483,201601210300.0,-6.6
484,201601210400.0,-5.5
485,201601210500.0,-5.4
486,201601210600.0,-5.1
487,201601210700.0,-4.6
488,201601210800.0,-4.5
489,201601210900.0,-4.2
490,201601211000.0,-4.1
491,201601211100.0,-4.1
492,201601211200.0,-4.0
493,201601211300.0,-3.6
494,201601211400.0,-3.6
495,201601211500.0,-4.3
496,201601211600.0,-5.8
497,201601211700.0,-7.0
498,201601211800.0,-8.1
499,201601211900.0,-8.3
500,201601212000.0,-9.0
501,201601212100.0,-9.0
502,201601212200.0,-9.7
503,201601212300.0,-10.6
504,201601220000.0,-10.8
505,201601220100.0,-11.5
506,201601220200.0,-12.0
507,201601220300.0,-9.8
508,201601220400.0,-7.5
509,201601220500.0,-7.3
510,201601220600.0,-7.2
511,201601220700.0,-7.4
512,201601220800.0,-7.5
513,201601220900.0,-6.5
514,201601221000.0,-4.8
515,201601221100.0,-3.3
516,201601221200.0,-1.8
517,201601221300.0,-1.3
518,201601221400.0,-0.9
519,201601221500.0,-1.0
520,201601221600.0,-2.3
521,201601221700.0,-2.9
522,201601221800.0,-3.0
523,201601221900.0,-2.2
524,201601222000.0,-1.9
525,201601222100.0,-1.7
526,201601222200.0,-1.4
527,201601222300.0,-1.2
528,201601230000.0,-0.5
529,201601230100.0,-0.1
530,201601230200.0,0.1
531,201601230300.0,0.2
532,201601230400.0,0.5
533,201601230500.0,1.5
534,201601230600.0,2.8
535,201601230700.0,3.0
536,201601230800.0,3.2
537,201601230900.0,3.7
538,201601231000.0,3.9
539,201601231100.0,4.3
540,201601231200.0,4.7
541,201601231300.0,5.3
542,201601231400.0,5.6
543,201601231500.0,5.6
544,201601231600.0,5.6
545,201601231700.0,5.6
546,201601231800.0,5.4
547,201601231900.0,5.1
548,201601232000.0,5.3
549,201601232100.0,5.3
550,201601232200.0,5.3
551,201601232300.0,5.4
552,201601240000.0,5.3
553,201601240100.0,5.3
554,201601240200.0,5.7
555,201601240300.0,5.3
556,201601240400.0,4.9
557,201601240500.0,4.0
558,201601240600.0,4.1
559,201601240700.0,4.6
560,201601240800.0,4.3
561,201601240900.0,4.9
562,201601241000.0,5.8
563,201601241100.0,6.3
564,201601241200.0,6.3
565,201601241300.0,6.1
566,201601241400.0,6.2
567,201601241500.0,5.8
568,201601241600.0,5.9
569,201601241700.0,5.8
570,201601241800.0,5.8
571,201601241900.0,6.1
572,201601242000.0,6.4
573,201601242100.0,7.1
574,201601242200.0,7.6
575,201601242300.0,8.2
576,201601250000.0,8.5
577,201601250100.0,8.6
578,201601250200.0,8.9
579,201601250300.0,9.1
580,201601250400.0,9.3
581,201601250500.0,9.2
582,201601250600.0,9.1
583,201601250700.0,9.2
584,201601250800.0,9.0
585,201601250900.0,9.3
586,201601251000.0,9.9
587,201601251100.0,10.9
588,201601251200.0,11.4
589,201601251300.0,12.0
590,201601251400.0,12.2
591,201601251500.0,12.2
592,201601251600.0,11.1
593,201601251700.0,10.0
594,201601251800.0,9.3
595,201601251900.0,8.8
596,201601252000.0,8.2
597,201601252100.0,8.6
598,201601252200.0,8.9
599,201601252300.0,9.2
600,201601260000.0,10.8
601,201601260100.0,10.3
602,201601260200.0,10.9
603,201601260300.0,10.7
604,201601260400.0,10.6
605,201601260500.0,10.4
606,201601260600.0,10.1
607,201601260700.0,9.6
608,201601260800.0,9.6
609,201601260900.0,9.5
610,201601261000.0,10.0
611,201601261100.0,10.2
612,201601261200.0,10.8
613,201601261300.0,10.9
614,201601261400.0,10.1
615,201601261500.0,10.0
616,201601261600.0,10.6
617,201601261700.0,10.7
618,201601261800.0,10.7
619,201601261900.0,10.7
620,201601262000.0,10.7
621,201601262100.0,10.5
622,201601262200.0,9.9
623,201601262300.0,9.4
624,201601270000.0,8.9
625,201601270100.0,8.8
626,201601270200.0,8.8
627,201601270300.0,9.3
628,201601270400.0,9.8
629,201601270500.0,10.0
630,201601270600.0,10.2
631,201601270700.0,10.4
632,201601270800.0,10.5
633,201601270900.0,10.5
634,201601271000.0,10.9
635,201601271100.0,10.9
636,201601271200.0,10.8
637,201601271300.0,11.0
638,201601271400.0,10.9
639,201601271500.0,11.3
640,201601271600.0,11.8
641,201601271700.0,12.0
642,201601271800.0,12.2
643,201601271900.0,12.1
644,201601272000.0,12.4
645,201601272100.0,11.0
646,201601272200.0,10.6
647,201601272300.0,10.6
648,201601280000.0,10.6
649,201601280100.0,10.4
650,201601280200.0,10.2
651,201601280300.0,10.4
652,201601280400.0,7.8
653,201601280500.0,7.7
654,201601280600.0,7.6
655,201601280700.0,7.2
656,201601280800.0,6.6
657,201601280900.0,6.7
658,201601281000.0,7.1
659,201601281100.0,7.2
660,201601281200.0,7.3
661,201601281300.0,7.5
662,201601281400.0,7.1
663,201601281500.0,7.1
664,201601281600.0,5.9
665,201601281700.0,4.8
666,201601281800.0,4.5
667,201601281900.0,4.1
668,201601282000.0,4.6
669,201601282100.0,4.3
670,201601282200.0,4.1
671,201601282300.0,3.9
672,201601290000.0,4.1
673,201601290100.0,3.9
674,201601290200.0,3.9
675,201601290300.0,3.5
676,201601290400.0,4.4
677,201601290500.0,5.0
678,201601290600.0,5.6
679,201601290700.0,5.3
680,201601290800.0,5.8
681,201601290900.0,6.2
682,201601291000.0,7.2
683,201601291100.0,8.3
684,201601291200.0,8.2
685,201601291300.0,8.8
686,201601291400.0,9.2
687,201601291500.0,9.3
688,201601291600.0,9.6
689,201601291700.0,9.6
690,201601291800.0,9.4
691,201601291900.0,8.9
692,201601292000.0,8.9
693,201601292100.0,8.5
694,201601292200.0,8.7
695,201601292300.0,8.8
696,201601300000.0,8.8
697,201601300100.0,9.1
698,201601300200.0,9.3
699,201601300300.0,9.3
700,201601300400.0,9.4
701,201601300500.0,9.1
702,201601300600.0,8.7
703,201601300700.0,8.4
704,201601300800.0,9.1
705,201601300900.0,9.3
706,201601301000.0,9.2
707,201601301100.0,9.3
708,201601301200.0,9.5
709,201601301300.0,8.9
710,201601301400.0,8.0
711,201601301500.0,6.8
712,201601301600.0,6.6
713,201601301700.0,6.4
714,201601301800.0,5.7
715,201601301900.0,2.2
716,201601302000.0,3.5
717,201601302100.0,3.6
718,201601302200.0,3.3
719,201601302300.0,3.4
720,201601310000.0,3.1
721,201601310100.0,3.6
722,201601310200.0,2.9
723,201601310300.0,2.8
724,201601310400.0,3.1
725,201601310500.0,2.8
726,201601310600.0,2.9
727,201601310700.0,2.8
728,201601310800.0,3.3
729,201601310900.0,3.6
730,201601311000.0,4.2
731,201601311100.0,4.8
732,201601311200.0,5.5
733,201601311300.0,5.8
734,201601311400.0,5.9
735,201601311500.0,5.9
736,201601311600.0,5.5
737,201601311700.0,5.1
738,201601311800.0,4.9
739,201601311900.0,4.4
740,201601312000.0,4.5
741,201601312100.0,4.4
742,201601312200.0,4.3
743,201601312300.0,4.5
744,201602010000.0,5.3
745,201602010100.0,5.6
746,201602010200.0,6.0
747,201602010300.0,6.1
748,201602010400.0,6.0
749,201602010500.0,6.2
750,201602010600.0,6.5
751,201602010700.0,6.9
752,201602010800.0,7.7
753,201602010900.0,10.5
754,201602011000.0,11.3
755,201602011100.0,11.7
756,201602011200.0,11.9
757,201602011300.0,12.0
758,201602011400.0,11.2
759,201602011500.0,11.2
760,201602011600.0,11.3
761,201602011700.0,11.4
762,201602011800.0,10.0
763,201602011900.0,9.9
764,201602012000.0,10.1
765,201602012100.0,11.1
766,201602012200.0,11.3
767,201602012300.0,11.4
768,201602020000.0,11.3
769,201602020100.0,11.3
770,201602020200.0,9.4
771,201602020300.0,9.2
772,201602020400.0,8.6
773,201602020500.0,9.7
774,201602020600.0,9.3
775,201602020700.0,9.1
776,201602020800.0,9.6
777,201602020900.0,9.6
778,201602021000.0,9.7
779,201602021100.0,9.8
780,201602021200.0,9.5
781,201602021300.0,8.4
782,201602021400.0,7.7
783,201602021500.0,7.2
784,201602021600.0,6.6
785,201602021700.0,6.2
786,201602021800.0,6.6
787,201602021900.0,7.2
788,201602022000.0,6.0
789,201602022100.0,6.1
790,201602022200.0,6.5
791,201602022300.0,6.4
792,201602030000.0,6.4
793,201602030100.0,6.1
794,201602030200.0,5.7
795,201602030300.0,5.7
796,201602030400.0,5.1
797,201602030500.0,4.5
798,201602030600.0,4.3
799,201602030700.0,4.4
800,201602030800.0,4.1
801,201602030900.0,4.5
802,201602031000.0,5.4
803,201602031100.0,5.8
804,201602031200.0,6.2
805,201602031300.0,6.4
806,201602031400.0,6.1
807,201602031500.0,5.2
808,201602031600.0,4.0
809,201602031700.0,4.1
810,201602031800.0,4.2
811,201602031900.0,3.8
812,201602032000.0,3.9
813,201602032100.0,3.6
814,201602032200.0,3.1
815,201602032300.0,3.1
816,201602040000.0,3.4
817,201602040100.0,3.1
818,201602040200.0,3.4
819,201602040300.0,3.7
820,201602040400.0,3.5
821,201602040500.0,3.5
822,201602040600.0,3.1
823,201602040700.0,3.0
824,201602040800.0,3.3
825,201602040900.0,4.0
826,201602041000.0,4.0
827,201602041100.0,4.2
828,201602041200.0,3.8
829,201602041300.0,3.6
830,201602041400.0,3.4
831,201602041500.0,3.6
832,201602041600.0,3.6
833,201602041700.0,2.8
834,201602041800.0,3.1
835,201602041900.0,3.3
836,201602042000.0,3.3
837,201602042100.0,3.3
838,201602042200.0,3.3
839,201602042300.0,3.4
840,201602050000.0,3.0
841,201602050100.0,2.9
842,201602050200.0,2.8
843,201602050300.0,3.0
844,201602050400.0,3.6
845,201602050500.0,3.6
846,201602050600.0,3.8
847,201602050700.0,3.9
848,201602050800.0,4.1
849,201602050900.0,4.3
850,201602051000.0,4.4
851,201602051100.0,4.4
852,201602051200.0,4.6
853,201602051300.0,5.2
854,201602051400.0,6.0
855,201602051500.0,7.9
856,201602051600.0,8.4
857,201602051700.0,8.4
858,201602051800.0,8.4
859,201602051900.0,8.6
860,201602052000.0,9.1
861,201602052100.0,9.1
862,201602052200.0,8.6
863,201602052300.0,8.4
864,201602060000.0,8.6
865,201602060100.0,8.7
866,201602060200.0,9.1
867,201602060300.0,9.4
868,201602060400.0,9.3
869,201602060500.0,8.8
870,201602060600.0,8.2
871,201602060700.0,8.0
872,201602060800.0,7.9
873,201602060900.0,8.4
874,201602061000.0,9.1
875,201602061100.0,10.4
876,201602061200.0,11.4
877,201602061300.0,11.1
878,201602061400.0,11.3
879,201602061500.0,11.1
880,201602061600.0,10.4
881,201602061700.0,9.5
882,201602061800.0,10.2
883,201602061900.0,10.0
884,201602062000.0,10.5
885,201602062100.0,10.4
886,201602062200.0,9.3
887,201602062300.0,8.6
888,201602070000.0,8.3
889,201602070100.0,7.7
890,201602070200.0,9.8
891,201602070300.0,10.0
892,201602070400.0,9.6
893,201602070500.0,9.4
894,201602070600.0,8.7
895,201602070700.0,8.9
896,201602070800.0,9.0
897,201602070900.0,9.7
898,201602071000.0,11.0
899,201602071100.0,12.6
900,201602071200.0,12.5
901,201602071300.0,10.1
902,201602071400.0,9.9
903,201602071500.0,9.7
904,201602071600.0,9.4
905,201602071700.0,8.5
906,201602071800.0,8.4
907,201602071900.0,8.3
908,201602072000.0,8.0
909,201602072100.0,7.3
910,201602072200.0,7.0
911,201602072300.0,6.7
912,201602080000.0,6.6
913,201602080100.0,6.5
914,201602080200.0,6.7
915,201602080300.0,7.0
916,201602080400.0,7.6
917,201602080500.0,7.8
918,201602080600.0,8.1
919,201602080700.0,8.0
920,201602080800.0,7.4
921,201602080900.0,8.4
922,201602081000.0,8.1
923,201602081100.0,8.1
924,201602081200.0,8.8
925,201602081300.0,9.7
926,201602081400.0,9.9
927,201602081500.0,6.7
928,201602081600.0,7.1
929,201602081700.0,7.8
930,201602081800.0,8.0
931,201602081900.0,7.5
932,201602082000.0,7.1
933,201602082100.0,7.3
934,201602082200.0,7.5
935,201602082300.0,7.1
936,201602090000.0,6.3
937,201602090100.0,7.3
938,201602090200.0,7.6
939,201602090300.0,7.8
940,201602090400.0,7.8
941,201602090500.0,7.4
942,201602090600.0,7.0
943,201602090700.0,7.1
944,201602090800.0,7.1
945,201602090900.0,6.6
946,201602091000.0,7.4
947,201602091100.0,8.1
948,201602091200.0,8.1
949,201602091300.0,8.1
950,201602091400.0,7.8
951,201602091500.0,6.0
952,201602091600.0,5.6
953,201602091700.0,5.8
954,201602091800.0,7.9
955,201602091900.0,9.5
956,201602092000.0,8.4
957,201602092100.0,3.0
958,201602092200.0,1.4
959,201602092300.0,1.5
960,201602100000.0,2.2
961,201602100100.0,2.8
962,201602100200.0,3.4
963,201602100300.0,3.1
964,201602100400.0,2.9
965,201602100500.0,3.4
966,201602100600.0,2.8
967,201602100700.0,2.7
968,201602100800.0,3.6
969,201602100900.0,2.8
970,201602101000.0,3.2
971,201602101100.0,3.6
972,201602101200.0,4.2
973,201602101300.0,4.1
974,201602101400.0,4.0
975,201602101500.0,4.6
976,201602101600.0,4.8
977,201602101700.0,4.8
978,201602101800.0,4.9
979,201602101900.0,4.7
980,201602102000.0,4.9
981,201602102100.0,5.2
982,201602102200.0,5.3
983,201602102300.0,5.1
984,201602110000.0,4.9
985,201602110100.0,5.0
986,201602110200.0,4.6
987,201602110300.0,4.1
988,201602110400.0,3.6
989,201602110500.0,3.3
990,201602110600.0,3.3
991,201602110700.0,3.3
992,201602110800.0,3.6
993,201602110900.0,3.6
994,201602111000.0,4.7
995,201602111100.0,5.9
996,201602111200.0,6.1
997,201602111300.0,5.7
998,201602111400.0,5.7
999,201602111500.0,3.8
1000,201602111600.0,4.1
1001,201602111700.0,3.2
1002,201602111800.0,2.3
1003,201602111900.0,2.2
1004,201602112000.0,2.9
1005,201602112100.0,2.7
1006,201602112200.0,2.0
1007,201602112300.0,2.7
1008,201602120000.0,2.2
1009,201602120100.0,2.1
1010,201602120200.0,1.9
1011,201602120300.0,1.0
1012,201602120400.0,0.3
1013,201602120500.0,0.9
1014,201602120600.0,0.6
1015,201602120700.0,0.7
1016,201602120800.0,1.1
1017,201602120900.0,3.2
1018,201602121000.0,4.3
1019,201602121100.0,4.5
1020,201602121200.0,4.5
1021,201602121300.0,5.4
1022,201602121400.0,5.1
1023,201602121500.0,5.7
1024,201602121600.0,5.3
1025,201602121700.0,3.5
1026,201602121800.0,3.0
1027,201602121900.0,1.9
1028,201602122000.0,1.0
1029,201602122100.0,1.5
1030,201602122200.0,1.5
1031,201602122300.0,0.5
1032,201602130000.0,-0.1
1033,201602130100.0,-0.2
1034,201602130200.0,-0.7
1035,201602130300.0,-1.0
1036,201602130400.0,-1.6
1037,201602130500.0,-2.5
1038,201602130600.0,-2.9
1039,201602130700.0,-2.5
1040,201602130800.0,-1.9
1041,201602130900.0,-0.1
1042,201602131000.0,2.0
1043,201602131100.0,3.8
1044,201602131200.0,5.5
1045,201602131300.0,6.0
1046,201602131400.0,6.4
1047,201602131500.0,5.5
1048,201602131600.0,4.4
