,Zeitstempel,Wert
398,201601050330.0,-5.4
399,201601050345.0,-5.45
400,201601050400.0,-5.5
401,201601050415.0,-5.5
402,201601050430.0,-5.5
403,201601050445.0,-5.5
404,201601050500.0,-5.5
405,201601050515.0,-5.525
406,201601050530.0,-5.55
407,201601050545.0,-5.574999999999999
408,201601050600.0,-5.6
409,201601050615.0,-5.675
410,201601050630.0,-5.75
411,201601050645.0,-5.825
412,201601050700.0,-5.9
413,201601050715.0,-5.8500000000000005
414,201601050730.0,-5.800000000000001
415,201601050745.0,-5.75
416,201601050800.0,-5.7
417,201601050815.0,-5.65
418,201601050830.0,-5.6
419,201601050845.0,-5.55
420,201601050900.0,-5.5
421,201601050915.0,-5.475
422,201601050930.0,-5.45
423,201601050945.0,-5.425000000000001
424,201601051000.0,-5.4
425,201601051015.0,-5.3500000000000005
426,201601051030.0,-5.300000000000001
427,201601051045.0,-5.25
428,201601051100.0,-5.2
429,201601051115.0,-5.15
430,201601051130.0,-5.1
431,201601051145.0,-5.05
432,201601051200.0,-5.0
433,201601051215.0,-5.025
434,201601051230.0,-5.05
435,201601051245.0,-5.074999999999999
436,201601051300.0,-5.1
437,201601051315.0,-5.1
438,201601051330.0,-5.1
439,201601051345.0,-5.1
440,201601051400.0,-5.1
441,201601051415.0,-5.225
442,201601051430.0,-5.35
443,201601051445.0,-5.475
444,201601051500.0,-5.6
445,201601051515.0,-5.699999999999999
446,201601051530.0,-5.8
447,201601051545.0,-5.9
448,201601051600.0,-6.0
449,201601051615.0,-5.975
450,201601051630.0,-5.95
451,201601051645.0,-5.925000000000001
452,201601051700.0,-5.9
453,201601051715.0,-5.925000000000001
454,201601051730.0,-5.95
455,201601051745.0,-5.975
456,201601051800.0,-6.0
457,201601051815.0,-5.975
458,201601051830.0,-5.95
459,201601051845.0,-5.925000000000001
460,201601051900.0,-5.9
461,201601051915.0,-5.95
462,201601051930.0,-6.0
463,201601051945.0,-6.05
464,201601052000.0,-6.1
465,201601052015.0,-6.074999999999999
466,201601052030.0,-6.05
467,201601052045.0,-6.025
468,201601052100.0,-6.0
469,201601052115.0,-6.0
470,201601052130.0,-6.0
471,201601052145.0,-6.0
472,201601052200.0,-6.0
473,201601052215.0,-6.0
474,201601052230.0,-6.0
475,201601052245.0,-6.0
476,201601052300.0,-6.0
477,201601052315.0,-6.05
478,201601052330.0,-6.1
479,201601052345.0,-6.15
480,201601060000.0,-6.2
481,201601060015.0,-6.25
482,201601060030.0,-6.300000000000001
483,201601060045.0,-6.3500000000000005
484,201601060100.0,-6.4
485,201601060115.0,-6.4
486,201601060130.0,-6.4
487,201601060145.0,-6.4
488,201601060200.0,-6.4
489,201601060215.0,-6.4750000000000005
490,201601060230.0,-6.550000000000001
491,201601060245.0,-6.625
492,201601060300.0,-6.7
493,201601060315.0,-6.7
494,201601060330.0,-6.7
495,201601060345.0,-6.7
496,201601060400.0,-6.7
497,201601060415.0,-6.675
498,201601060430.0,-6.65
499,201601060445.0,-6.625
500,201601060500.0,-6.6
501,201601060515.0,-6.6499999999999995
502,201601060530.0,-6.699999999999999
503,201601060545.0,-6.75
504,201601060600.0,-6.8
505,201601060615.0,-6.85
506,201601060630.0,-6.9
507,201601060645.0,-6.95
508,201601060700.0,-7.0
509,201601060715.0,-6.95
510,201601060730.0,-6.9
511,201601060745.0,-6.85
512,201601060800.0,-6.8
513,201601060815.0,-6.775
514,201601060830.0,-6.75
515,201601060845.0,-6.725
516,201601060900.0,-6.7
517,201601060915.0,-6.65
518,201601060930.0,-6.6
519,201601060945.0,-6.55
520,201601061000.0,-6.5
521,201601061015.0,-6.45
522,201601061030.0,-6.4
523,201601061045.0,-6.35
524,201601061100.0,-6.3
525,201601061115.0,-6.3
526,201601061130.0,-6.3
527,201601061145.0,-6.3
528,201601061200.0,-6.3
529,201601061215.0,-6.225
530,201601061230.0,-6.15
531,201601061245.0,-6.075
532,201601061300.0,-6.0
533,201601061315.0,-5.975
534,201601061330.0,-5.95
535,201601061345.0,-5.925000000000001
536,201601061400.0,-5.9
537,201601061415.0,-5.825
538,201601061430.0,-5.75
539,201601061445.0,-5.675
540,201601061500.0,-5.6
541,201601061515.0,-5.6
542,201601061530.0,-5.6
543,201601061545.0,-5.6
544,201601061600.0,-5.6
545,201601061615.0,-5.6
546,201601061630.0,-5.6
547,201601061645.0,-5.6
548,201601061700.0,-5.6
549,201601061715.0,-5.55
550,201601061730.0,-5.5
551,201601061745.0,-5.45
552,201601061800.0,-5.4
553,201601061815.0,-5.45
554,201601061830.0,-5.5
555,201601061845.0,-5.55
556,201601061900.0,-5.6
557,201601061915.0,-5.625
558,201601061930.0,-5.65
559,201601061945.0,-5.675
560,201601062000.0,-5.7
561,201601062015.0,-5.725
562,201601062030.0,-5.75
563,201601062045.0,-5.775
564,201601062100.0,-5.8
565,201601062115.0,-5.825
566,201601062130.0,-5.85
567,201601062145.0,-5.875
568,201601062200.0,-5.9
569,201601062215.0,-5.925000000000001
570,201601062230.0,-5.95
571,201601062245.0,-5.975
572,201601062300.0,-6.0
573,201601062315.0,-5.975
574,201601062330.0,-5.95
575,201601062345.0,-5.925000000000001
576,201601070000.0,-5.9
577,201601070015.0,-5.9
578,201601070030.0,-5.9
579,201601070045.0,-5.9
580,201601070100.0,-5.9
581,201601070115.0,-5.8500000000000005
582,201601070130.0,-5.800000000000001
583,201601070145.0,-5.75
584,201601070200.0,-5.7
585,201601070215.0,-5.675
586,201601070230.0,-5.65
587,201601070245.0,-5.625
588,201601070300.0,-5.6
589,201601070315.0,-5.574999999999999
590,201601070330.0,-5.55
591,201601070345.0,-5.525
592,201601070400.0,-5.5
593,201601070415.0,-5.425
594,201601070430.0,-5.35
595,201601070445.0,-5.275
596,201601070500.0,-5.2
597,201601070515.0,-5.125
598,201601070530.0,-5.050000000000001
599,201601070545.0,-4.9750000000000005
600,201601070600.0,-4.9
601,201601070615.0,-4.875
602,201601070630.0,-4.85
603,201601070645.0,-4.825
604,201601070700.0,-4.8
605,201601070715.0,-4.775
606,201601070730.0,-4.75
607,201601070745.0,-4.725
608,201601070800.0,-4.7
609,201601070815.0,-4.55
610,201601070830.0,-4.4
611,201601070845.0,-4.25
612,201601070900.0,-4.1
613,201601070915.0,-4.05
614,201601070930.0,-4.0
615,201601070945.0,-3.9499999999999997
616,201601071000.0,-3.9
617,201601071015.0,-3.8
618,201601071030.0,-3.7
619,201601071045.0,-3.6
620,201601071100.0,-3.5
621,201601071115.0,-3.4
622,201601071130.0,-3.3
623,201601071145.0,-3.2
624,201601071200.0,-3.1
625,201601071215.0,-3.05
626,201601071230.0,-3.0
627,201601071245.0,-2.95
628,201601071300.0,-2.9
629,201601071315.0,-2.875
630,201601071330.0,-2.8499999999999996
631,201601071345.0,-2.8249999999999997
632,201601071400.0,-2.8
633,201601071415.0,-2.9
634,201601071430.0,-3.0
635,201601071445.0,-3.1
636,201601071500.0,-3.2
637,201601071515.0,-3.1500000000000004
638,201601071530.0,-3.1
639,201601071545.0,-3.05
640,201601071600.0,-3.0
641,201601071615.0,-2.975
642,201601071630.0,-2.95
643,201601071645.0,-2.925
644,201601071700.0,-2.9
645,201601071715.0,-2.85
646,201601071730.0,-2.8
647,201601071745.0,-2.75
648,201601071800.0,-2.7
649,201601071815.0,-2.6
650,201601071830.0,-2.5
651,201601071845.0,-2.4
652,201601071900.0,-2.3
653,201601071915.0,-2.1999999999999997
654,201601071930.0,-2.0999999999999996
655,201601071945.0,-2.0
656,201601072000.0,-1.9
657,201601072015.0,-1.7249999999999999
658,201601072030.0,-1.5499999999999998
659,201601072045.0,-1.375
660,201601072100.0,-1.2
661,201601072115.0,-0.95
662,201601072130.0,-0.7
663,201601072145.0,-0.44999999999999996
664,201601072200.0,-0.2
665,201601072215.0,0.4000000000000001
666,201601072230.0,1.0000000000000002
667,201601072245.0,1.6000000000000003
668,201601072300.0,2.2
669,201601072315.0,2.7
670,201601072330.0,3.2
671,201601072345.0,3.7
672,201601080000.0,4.2
673,201601080015.0,4.375
674,201601080030.0,4.550000000000001
675,201601080045.0,4.7250000000000005
676,201601080100.0,4.9
677,201601080115.0,4.925000000000001
678,201601080130.0,4.95
679,201601080145.0,4.975
680,201601080200.0,5.0
681,201601080215.0,4.95
682,201601080230.0,4.9
683,201601080245.0,4.85
684,201601080300.0,4.8
685,201601080315.0,4.75
686,201601080330.0,4.699999999999999
687,201601080345.0,4.6499999999999995
688,201601080400.0,4.6
689,201601080415.0,4.6499999999999995
690,201601080430.0,4.699999999999999
691,201601080445.0,4.75
692,201601080500.0,4.8
693,201601080515.0,4.825
694,201601080530.0,4.85
695,201601080545.0,4.875
696,201601080600.0,4.9
697,201601080615.0,4.875
698,201601080630.0,4.85
699,201601080645.0,4.825
700,201601080700.0,4.8
701,201601080715.0,4.775
702,201601080730.0,4.75
703,201601080745.0,4.725
704,201601080800.0,4.7
705,201601080815.0,4.725
706,201601080830.0,4.75
707,201601080845.0,4.775
708,201601080900.0,4.8
709,201601080915.0,4.85
710,201601080930.0,4.9
711,201601080945.0,4.95
712,201601081000.0,5.0
713,201601081015.0,5.125
714,201601081030.0,5.25
715,201601081045.0,5.375
716,201601081100.0,5.5
717,201601081115.0,5.6
718,201601081130.0,5.7
719,201601081145.0,5.800000000000001
720,201601081200.0,5.9
721,201601081215.0,6.075
722,201601081230.0,6.25
723,201601081245.0,6.425
724,201601081300.0,6.6
725,201601081315.0,6.675
726,201601081330.0,6.75
727,201601081345.0,6.825
728,201601081400.0,6.9
729,201601081415.0,6.65
730,201601081430.0,6.4
731,201601081445.0,6.15
732,201601081500.0,5.9
733,201601081515.0,5.95
734,201601081530.0,6.0
735,201601081545.0,6.05
736,201601081600.0,6.1
737,201601081615.0,5.925
738,201601081630.0,5.75
739,201601081645.0,5.575
740,201601081700.0,5.4
741,201601081715.0,5.425000000000001
742,201601081730.0,5.45
743,201601081745.0,5.475
744,201601081800.0,5.5
745,201601081815.0,5.325
746,201601081830.0,5.15
747,201601081845.0,4.975
748,201601081900.0,4.8
749,201601081915.0,4.525
750,201601081930.0,4.25
751,201601081945.0,3.975
752,201601082000.0,3.7
753,201601082015.0,3.575
754,201601082030.0,3.45
755,201601082045.0,3.325
756,201601082100.0,3.2
757,201601082115.0,3.225
758,201601082130.0,3.25
759,201601082145.0,3.275
760,201601082200.0,3.3
761,201601082215.0,3.0999999999999996
762,201601082230.0,2.9
763,201601082245.0,2.7
764,201601082300.0,2.5
765,201601082315.0,2.45
766,201601082330.0,2.4
767,201601082345.0,2.3499999999999996
768,201601090000.0,2.3
769,201601090015.0,2.15
770,201601090030.0,2.0
771,201601090045.0,1.8499999999999999
772,201601090100.0,1.7
773,201601090115.0,1.525
774,201601090130.0,1.35
775,201601090145.0,1.175
776,201601090200.0,1.0
777,201601090215.0,0.85
778,201601090230.0,0.7
779,201601090245.0,0.55
780,201601090300.0,0.4
781,201601090315.0,0.375
782,201601090330.0,0.35
783,201601090345.0,0.325
784,201601090400.0,0.3
785,201601090415.0,0.25
786,201601090430.0,0.2
787,201601090445.0,0.15
788,201601090500.0,0.1
789,201601090515.0,0.15
790,201601090530.0,0.2
791,201601090545.0,0.25
792,201601090600.0,0.3
793,201601090615.0,0.25
794,201601090630.0,0.2
795,201601090645.0,0.15
796,201601090700.0,0.1
797,201601090715.0,0.125
798,201601090730.0,0.15000000000000002
799,201601090745.0,0.17500000000000002
800,201601090800.0,0.2
801,201601090815.0,0.575
802,201601090830.0,0.95
803,201601090845.0,1.325
804,201601090900.0,1.7
805,201601090915.0,1.95
806,201601090930.0,2.2
807,201601090945.0,2.45
808,201601091000.0,2.7
809,201601091015.0,3.35
810,201601091030.0,4.0
811,201601091045.0,4.65
812,201601091100.0,5.3
813,201601091115.0,5.5
814,201601091130.0,5.699999999999999
815,201601091145.0,5.8999999999999995
816,201601091200.0,6.1
817,201601091215.0,6.0
818,201601091230.0,5.9
819,201601091245.0,5.8
820,201601091300.0,5.7
821,201601091315.0,5.875
822,201601091330.0,6.050000000000001
823,201601091345.0,6.2250000000000005
824,201601091400.0,6.4
825,201601091415.0,6.2
826,201601091430.0,6.0
827,201601091445.0,5.8
828,201601091500.0,5.6
829,201601091515.0,5.25
830,201601091530.0,4.9
831,201601091545.0,4.55
832,201601091600.0,4.2
833,201601091615.0,3.975
834,201601091630.0,3.75
835,201601091645.0,3.525
836,201601091700.0,3.3
837,201601091715.0,3.3
838,201601091730.0,3.3
839,201601091745.0,3.3
840,201601091800.0,3.3
841,201601091815.0,3.3249999999999997
842,201601091830.0,3.3499999999999996
843,201601091845.0,3.375
844,201601091900.0,3.4
845,201601091915.0,3.45
846,201601091930.0,3.5
847,201601091945.0,3.55
848,201601092000.0,3.6
849,201601092015.0,3.425
850,201601092030.0,3.25
851,201601092045.0,3.075
852,201601092100.0,2.9
853,201601092115.0,2.875
854,201601092130.0,2.8499999999999996
855,201601092145.0,2.8249999999999997
856,201601092200.0,2.8
857,201601092215.0,2.8249999999999997
858,201601092230.0,2.8499999999999996
859,201601092245.0,2.875
860,201601092300.0,2.9
861,201601092315.0,3.1
862,201601092330.0,3.3
863,201601092345.0,3.5
864,201601100000.0,3.7
865,201601100015.0,3.575
866,201601100030.0,3.45
867,201601100045.0,3.325
868,201601100100.0,3.2
869,201601100115.0,3.4000000000000004
870,201601100130.0,3.6
871,201601100145.0,3.8
872,201601100200.0,4.0
873,201601100215.0,3.975
874,201601100230.0,3.95
875,201601100245.0,3.925
876,201601100300.0,3.9
877,201601100315.0,3.875
878,201601100330.0,3.8499999999999996
879,201601100345.0,3.8249999999999997
880,201601100400.0,3.8
881,201601100415.0,3.9749999999999996
882,201601100430.0,4.15
883,201601100445.0,4.325
884,201601100500.0,4.5
885,201601100515.0,4.725
886,201601100530.0,4.95
887,201601100545.0,5.175000000000001
888,201601100600.0,5.4
889,201601100615.0,5.425000000000001
890,201601100630.0,5.45
891,201601100645.0,5.475
892,201601100700.0,5.5
893,201601100715.0,5.4
894,201601100730.0,5.3
895,201601100745.0,5.199999999999999
896,201601100800.0,5.1
897,201601100815.0,5.074999999999999
898,201601100830.0,5.05
899,201601100845.0,5.025
900,201601100900.0,5.0
901,201601100915.0,5.1
902,201601100930.0,5.2
903,201601100945.0,5.300000000000001
904,201601101000.0,5.4
905,201601101015.0,5.6000000000000005
906,201601101030.0,5.800000000000001
907,201601101045.0,6.0
908,201601101100.0,6.2
909,201601101115.0,6.275
910,201601101130.0,6.35
911,201601101145.0,6.425
912,201601101200.0,6.5
913,201601101215.0,6.825
914,201601101230.0,7.15
915,201601101245.0,7.475
916,201601101300.0,7.8
917,201601101315.0,7.85
918,201601101330.0,7.9
919,201601101345.0,7.95
920,201601101400.0,8.0
921,201601101415.0,7.85
922,201601101430.0,7.7
923,201601101445.0,7.550000000000001
924,201601101500.0,7.4
925,201601101515.0,7.075
926,201601101530.0,6.75
927,201601101545.0,6.425
928,201601101600.0,6.1
929,201601101615.0,6.199999999999999
930,201601101630.0,6.3
931,201601101645.0,6.4
932,201601101700.0,6.5
933,201601101715.0,6.35
934,201601101730.0,6.2
935,201601101745.0,6.050000000000001
936,201601101800.0,5.9
937,201601101815.0,5.95
938,201601101830.0,6.0
939,201601101845.0,6.05
940,201601101900.0,6.1
941,201601101915.0,6.05
942,201601101930.0,6.0
943,201601101945.0,5.95
944,201601102000.0,5.9
945,201601102015.0,5.925000000000001
946,201601102030.0,5.95
947,201601102045.0,5.975
948,201601102100.0,6.0
949,201601102115.0,6.025
950,201601102130.0,6.05
951,201601102145.0,6.074999999999999
952,201601102200.0,6.1
953,201601102215.0,5.85
954,201601102230.0,5.6
955,201601102245.0,5.35
956,201601102300.0,5.1
957,201601102315.0,5.074999999999999
958,201601102330.0,5.05
959,201601102345.0,5.025
960,201601110000.0,5.0
961,201601110015.0,4.85
962,201601110030.0,4.7
963,201601110045.0,4.550000000000001
964,201601110100.0,4.4
965,201601110115.0,4.65
966,201601110130.0,4.9
967,201601110145.0,5.15
968,201601110200.0,5.4
969,201601110215.0,5.375
970,201601110230.0,5.35
971,201601110245.0,5.325
972,201601110300.0,5.3
973,201601110315.0,5.3
974,201601110330.0,5.3
975,201601110345.0,5.3
976,201601110400.0,5.3
977,201601110415.0,5.3
978,201601110430.0,5.3
979,201601110445.0,5.3
980,201601110500.0,5.3
981,201601110515.0,4.975
982,201601110530.0,4.65
983,201601110545.0,4.325
984,201601110600.0,4.0
985,201601110615.0,4.0
986,201601110630.0,4.0
987,201601110645.0,4.0
988,201601110700.0,4.0
989,201601110715.0,4.025
990,201601110730.0,4.05
991,201601110745.0,4.074999999999999
992,201601110800.0,4.1
993,201601110815.0,4.0249999999999995
