,Zeitstempel,Wert
79,201901011945.0,4.025
80,201901012000.0,4.0
81,201901012015.0,4.0
82,201901012030.0,4.0
83,201901012045.0,4.0
84,201901012100.0,4.0
85,201901012115.0,3.65
86,201901012130.0,3.3
87,201901012145.0,2.95
88,201901012200.0,2.6
89,201901012215.0,2.55
90,201901012230.0,2.5
91,201901012245.0,2.45
92,201901012300.0,2.4
93,201901012315.0,2.525
94,201901012330.0,2.65
95,201901012345.0,2.775
96,201901020000.0,2.9
97,201901020015.0,2.8
98,201901020030.0,2.7
99,201901020045.0,2.6
100,201901020100.0,2.5
101,201901020115.0,2.675
102,201901020130.0,2.85
103,201901020145.0,3.0250000000000004
104,201901020200.0,3.2
105,201901020215.0,3.2750000000000004
106,201901020230.0,3.35
107,201901020245.0,3.425
108,201901020300.0,3.5
109,201901020315.0,3.45
110,201901020330.0,3.4
111,201901020345.0,3.3499999999999996
112,201901020400.0,3.3
113,201901020415.0,3.1999999999999997
114,201901020430.0,3.0999999999999996
115,201901020445.0,3.0
116,201901020500.0,2.9
117,201901020515.0,3.025
118,201901020530.0,3.15
119,201901020545.0,3.275
120,201901020600.0,3.4
121,201901020615.0,3.4
122,201901020630.0,3.4
123,201901020645.0,3.4
124,201901020700.0,3.4
125,201901020715.0,3.3
126,201901020730.0,3.2
127,201901020745.0,3.1
128,201901020800.0,3.0
129,201901020815.0,3.075
130,201901020830.0,3.15
131,201901020845.0,3.2249999999999996
132,201901020900.0,3.3
133,201901020915.0,3.4
134,201901020930.0,3.5
135,201901020945.0,3.6
136,201901021000.0,3.7
137,201901021015.0,3.7750000000000004
138,201901021030.0,3.85
139,201901021045.0,3.925
140,201901021100.0,4.0
141,201901021115.0,4.075
142,201901021130.0,4.15
143,201901021145.0,4.225
144,201901021200.0,4.3
145,201901021215.0,4.25
146,201901021230.0,4.199999999999999
147,201901021245.0,4.1499999999999995
148,201901021300.0,4.1
149,201901021315.0,4.0249999999999995
150,201901021330.0,3.9499999999999997
151,201901021345.0,3.875
152,201901021400.0,3.8
153,201901021415.0,3.65
154,201901021430.0,3.5
155,201901021445.0,3.35
156,201901021500.0,3.2
157,201901021515.0,2.95
158,201901021530.0,2.7
159,201901021545.0,2.45
160,201901021600.0,2.2
161,201901021615.0,1.7750000000000001
162,201901021630.0,1.35
163,201901021645.0,0.925
164,201901021700.0,0.5
165,201901021715.0,0.15000000000000002
166,201901021730.0,-0.19999999999999996
167,201901021745.0,-0.5499999999999998
168,201901021800.0,-0.9
169,201901021815.0,-1.0
170,201901021830.0,-1.1
171,201901021845.0,-1.2000000000000002
172,201901021900.0,-1.3
173,201901021915.0,-1.4
174,201901021930.0,-1.5
175,201901021945.0,-1.6
176,201901022000.0,-1.7
177,201901022015.0,-1.825
178,201901022030.0,-1.9500000000000002
179,201901022045.0,-2.075
180,201901022100.0,-2.2
181,201901022115.0,-2.125
182,201901022130.0,-2.05
183,201901022145.0,-1.975
184,201901022200.0,-1.9
185,201901022215.0,-2.15
186,201901022230.0,-2.4
187,201901022245.0,-2.65
188,201901022300.0,-2.9
189,201901022315.0,-2.95
190,201901022330.0,-3.0
191,201901022345.0,-3.05
192,201901030000.0,-3.1
193,201901030015.0,-3.25
194,201901030030.0,-3.4000000000000004
195,201901030045.0,-3.5500000000000003
196,201901030100.0,-3.7
197,201901030115.0,-3.6
198,201901030130.0,-3.5
199,201901030145.0,-3.4
200,201901030200.0,-3.3
201,201901030215.0,-3.4499999999999997
202,201901030230.0,-3.5999999999999996
203,201901030245.0,-3.75
204,201901030300.0,-3.9
205,201901030315.0,-3.9499999999999997
206,201901030330.0,-4.0
207,201901030345.0,-4.05
208,201901030400.0,-4.1
209,201901030415.0,-4.0249999999999995
210,201901030430.0,-3.9499999999999997
211,201901030445.0,-3.875
212,201901030500.0,-3.8
213,201901030515.0,-3.8499999999999996
214,201901030530.0,-3.9
215,201901030545.0,-3.95
216,201901030600.0,-4.0
217,201901030615.0,-3.975
218,201901030630.0,-3.95
219,201901030645.0,-3.925
220,201901030700.0,-3.9
221,201901030715.0,-3.7
222,201901030730.0,-3.5
223,201901030745.0,-3.3
224,201901030800.0,-3.1
225,201901030815.0,-2.8
226,201901030830.0,-2.5
227,201901030845.0,-2.2
228,201901030900.0,-1.9
229,201901030915.0,-1.2249999999999999
230,201901030930.0,-0.5499999999999998
231,201901030945.0,0.12500000000000044
232,201901031000.0,0.8
233,201901031015.0,1.075
234,201901031030.0,1.35
235,201901031045.0,1.625
236,201901031100.0,1.9
237,201901031115.0,2.175
238,201901031130.0,2.45
239,201901031145.0,2.725
240,201901031200.0,3.0
241,201901031215.0,3.075
242,201901031230.0,3.15
243,201901031245.0,3.2249999999999996
244,201901031300.0,3.3
245,201901031315.0,3.175
246,201901031330.0,3.05
247,201901031345.0,2.925
248,201901031400.0,2.8
249,201901031415.0,2.5999999999999996
250,201901031430.0,2.4
251,201901031445.0,2.2
252,201901031500.0,2.0
253,201901031515.0,1.7
254,201901031530.0,1.4
255,201901031545.0,1.1
256,201901031600.0,0.8
257,201901031615.0,0.65
258,201901031630.0,0.5
259,201901031645.0,0.35
260,201901031700.0,0.2
261,201901031715.0,0.17500000000000002
262,201901031730.0,0.15000000000000002
263,201901031745.0,0.125
264,201901031800.0,0.1
265,201901031815.0,-0.15
266,201901031830.0,-0.4
267,201901031845.0,-0.65
268,201901031900.0,-0.9
269,201901031915.0,-1.1
270,201901031930.0,-1.3
271,201901031945.0,-1.5
272,201901032000.0,-1.7
273,201901032015.0,-1.875
274,201901032030.0,-2.05
275,201901032045.0,-2.2249999999999996
276,201901032100.0,-2.4
277,201901032115.0,-2.125
278,201901032130.0,-1.85
279,201901032145.0,-1.575
280,201901032200.0,-1.3
281,201901032215.0,-1.225
282,201901032230.0,-1.15
283,201901032245.0,-1.075
284,201901032300.0,-1.0
285,201901032315.0,-1.1
286,201901032330.0,-1.2
287,201901032345.0,-1.2999999999999998
288,201901040000.0,-1.4
289,201901040015.0,-1.2999999999999998
290,201901040030.0,-1.2
291,201901040045.0,-1.1
292,201901040100.0,-1.0
293,201901040115.0,-0.975
294,201901040130.0,-0.95
295,201901040145.0,-0.925
296,201901040200.0,-0.9
297,201901040215.0,-0.925
298,201901040230.0,-0.95
299,201901040245.0,-0.975
300,201901040300.0,-1.0
301,201901040315.0,-0.9
302,201901040330.0,-0.8
303,201901040345.0,-0.7
304,201901040400.0,-0.6
305,201901040415.0,-0.39999999999999997
306,201901040430.0,-0.19999999999999996
307,201901040445.0,1.1102230246251565e-16
308,201901040500.0,0.2
309,201901040515.0,0.4
310,201901040530.0,0.6000000000000001
311,201901040545.0,0.8
312,201901040600.0,1.0
313,201901040615.0,1.05
314,201901040630.0,1.1
315,201901040645.0,1.15
316,201901040700.0,1.2
317,201901040715.0,1.3
318,201901040730.0,1.4
319,201901040745.0,1.5
320,201901040800.0,1.6
321,201901040815.0,1.75
322,201901040830.0,1.9000000000000001
323,201901040845.0,2.0500000000000003
324,201901040900.0,2.2
325,201901040915.0,2.3000000000000003
326,201901040930.0,2.4000000000000004
327,201901040945.0,2.5
328,201901041000.0,2.6
329,201901041015.0,2.675
330,201901041030.0,2.75
331,201901041045.0,2.825
332,201901041100.0,2.9
333,201901041115.0,2.95
334,201901041130.0,3.0
335,201901041145.0,3.05
336,201901041200.0,3.1
337,201901041215.0,3.15
338,201901041230.0,3.2
339,201901041245.0,3.25
340,201901041300.0,3.3
341,201901041315.0,3.3249999999999997
342,201901041330.0,3.3499999999999996
343,201901041345.0,3.375
344,201901041400.0,3.4
345,201901041415.0,3.5
346,201901041430.0,3.5999999999999996
347,201901041445.0,3.6999999999999997
348,201901041500.0,3.8
349,201901041515.0,3.8249999999999997
350,201901041530.0,3.8499999999999996
351,201901041545.0,3.875
352,201901041600.0,3.9
353,201901041615.0,3.975
354,201901041630.0,4.05
355,201901041645.0,4.125
356,201901041700.0,4.2
357,201901041715.0,4.25
358,201901041730.0,4.300000000000001
359,201901041745.0,4.3500000000000005
360,201901041800.0,4.4
361,201901041815.0,4.550000000000001
362,201901041830.0,4.7
363,201901041845.0,4.85
364,201901041900.0,5.0
365,201901041915.0,5.075
366,201901041930.0,5.15
367,201901041945.0,5.225
368,201901042000.0,5.3
369,201901042015.0,5.325
370,201901042030.0,5.35
371,201901042045.0,5.375
372,201901042100.0,5.4
373,201901042115.0,5.45
374,201901042130.0,5.5
375,201901042145.0,5.55
376,201901042200.0,5.6
377,201901042215.0,5.675
378,201901042230.0,5.75
379,201901042245.0,5.825
380,201901042300.0,5.9
381,201901042315.0,5.9750000000000005
382,201901042330.0,6.050000000000001
383,201901042345.0,6.125
384,201901050000.0,6.2
385,201901050015.0,6.225
386,201901050030.0,6.25
387,201901050045.0,6.275
388,201901050100.0,6.3
389,201901050115.0,6.375
390,201901050130.0,6.449999999999999
391,201901050145.0,6.5249999999999995
392,201901050200.0,6.6
393,201901050215.0,6.625
394,201901050230.0,6.65
395,201901050245.0,6.675
396,201901050300.0,6.7
397,201901050315.0,6.775
398,201901050330.0,6.85
399,201901050345.0,6.925
400,201901050400.0,7.0
401,201901050415.0,7.025
402,201901050430.0,7.05
403,201901050445.0,7.074999999999999
404,201901050500.0,7.1
405,201901050515.0,7.1499999999999995
406,201901050530.0,7.199999999999999
407,201901050545.0,7.25
408,201901050600.0,7.3
409,201901050615.0,7.35
410,201901050630.0,7.4
411,201901050645.0,7.45
412,201901050700.0,7.5
413,201901050715.0,7.5
414,201901050730.0,7.5
415,201901050745.0,7.5
416,201901050800.0,7.5
417,201901050815.0,7.475
418,201901050830.0,7.45
419,201901050845.0,7.425000000000001
420,201901050900.0,7.4
421,201901050915.0,7.425000000000001
422,201901050930.0,7.45
423,201901050945.0,7.475
424,201901051000.0,7.5
425,201901051015.0,7.525
426,201901051030.0,7.55
427,201901051045.0,7.574999999999999
428,201901051100.0,7.6
429,201901051115.0,7.625
430,201901051130.0,7.65
431,201901051145.0,7.675
432,201901051200.0,7.7
433,201901051215.0,7.675
434,201901051230.0,7.65
435,201901051245.0,7.625
436,201901051300.0,7.6
437,201901051315.0,7.55
438,201901051330.0,7.5
439,201901051345.0,7.45
440,201901051400.0,7.4
441,201901051415.0,7.4
442,201901051430.0,7.4
443,201901051445.0,7.4
444,201901051500.0,7.4
445,201901051515.0,7.3500000000000005
446,201901051530.0,7.300000000000001
447,201901051545.0,7.25
448,201901051600.0,7.2
449,201901051615.0,7.2
450,201901051630.0,7.2
451,201901051645.0,7.2
452,201901051700.0,7.2
453,201901051715.0,7.125
454,201901051730.0,7.050000000000001
455,201901051745.0,6.9750000000000005
456,201901051800.0,6.9
457,201901051815.0,6.9
458,201901051830.0,6.9
459,201901051845.0,6.9
460,201901051900.0,6.9
461,201901051915.0,6.825
462,201901051930.0,6.75
463,201901051945.0,6.675
464,201901052000.0,6.6
465,201901052015.0,6.574999999999999
466,201901052030.0,6.55
467,201901052045.0,6.525
468,201901052100.0,6.5
469,201901052115.0,6.45
470,201901052130.0,6.4
471,201901052145.0,6.35
472,201901052200.0,6.3
473,201901052215.0,6.275
474,201901052230.0,6.25
475,201901052245.0,6.225
476,201901052300.0,6.2
477,201901052315.0,6.175
478,201901052330.0,6.15
479,201901052345.0,6.125
480,201901060000.0,6.1
481,201901060015.0,6.125
482,201901060030.0,6.15
483,201901060045.0,6.175
484,201901060100.0,6.2
485,201901060115.0,6.175
486,201901060130.0,6.15
487,201901060145.0,6.125
488,201901060200.0,6.1
489,201901060215.0,6.1
490,201901060230.0,6.1
491,201901060245.0,6.1
492,201901060300.0,6.1
493,201901060315.0,6.0249999999999995
494,201901060330.0,5.949999999999999
495,201901060345.0,5.875
496,201901060400.0,5.8
497,201901060415.0,5.775
498,201901060430.0,5.75
499,201901060445.0,5.725
500,201901060500.0,5.7
501,201901060515.0,5.7
502,201901060530.0,5.7
503,201901060545.0,5.7
504,201901060600.0,5.7
505,201901060615.0,5.675
506,201901060630.0,5.65
507,201901060645.0,5.625
508,201901060700.0,5.6
509,201901060715.0,5.625
510,201901060730.0,5.65
511,201901060745.0,5.675
512,201901060800.0,5.7
513,201901060815.0,5.775
514,201901060830.0,5.85
515,201901060845.0,5.925
516,201901060900.0,6.0
517,201901060915.0,6.125
518,201901060930.0,6.25
519,201901060945.0,6.375
520,201901061000.0,6.5
521,201901061015.0,6.525
522,201901061030.0,6.55
523,201901061045.0,6.574999999999999
524,201901061100.0,6.6
525,201901061115.0,6.6499999999999995
526,201901061130.0,6.699999999999999
527,201901061145.0,6.75
528,201901061200.0,6.8
529,201901061215.0,6.7
530,201901061230.0,6.6
531,201901061245.0,6.5
532,201901061300.0,6.4
533,201901061315.0,6.45
534,201901061330.0,6.5
535,201901061345.0,6.55
536,201901061400.0,6.6
537,201901061415.0,6.625
538,201901061430.0,6.65
539,201901061445.0,6.675
540,201901061500.0,6.7
541,201901061515.0,6.675
542,201901061530.0,6.65
543,201901061545.0,6.625
544,201901061600.0,6.6
545,201901061615.0,6.574999999999999
546,201901061630.0,6.55
547,201901061645.0,6.525
548,201901061700.0,6.5
549,201901061715.0,6.45
550,201901061730.0,6.4
551,201901061745.0,6.35
552,201901061800.0,6.3
553,201901061815.0,6.25
554,201901061830.0,6.199999999999999
555,201901061845.0,6.1499999999999995
556,201901061900.0,6.1
557,201901061915.0,6.1
558,201901061930.0,6.1
559,201901061945.0,6.1
560,201901062000.0,6.1
561,201901062015.0,6.0249999999999995
562,201901062030.0,5.949999999999999
563,201901062045.0,5.875
564,201901062100.0,5.8
565,201901062115.0,5.775
566,201901062130.0,5.75
567,201901062145.0,5.725
568,201901062200.0,5.7
569,201901062215.0,5.725
570,201901062230.0,5.75
571,201901062245.0,5.775
572,201901062300.0,5.8
573,201901062315.0,5.8
574,201901062330.0,5.8
575,201901062345.0,5.8
576,201901070000.0,5.8
577,201901070015.0,5.8
578,201901070030.0,5.8
579,201901070045.0,5.8
580,201901070100.0,5.8
581,201901070115.0,5.75
582,201901070130.0,5.699999999999999
583,201901070145.0,5.6499999999999995
584,201901070200.0,5.6
585,201901070215.0,5.6
586,201901070230.0,5.6
587,201901070245.0,5.6
588,201901070300.0,5.6
589,201901070315.0,5.574999999999999
590,201901070330.0,5.55
591,201901070345.0,5.525
592,201901070400.0,5.5
593,201901070415.0,5.475
594,201901070430.0,5.45
595,201901070445.0,5.425000000000001
596,201901070500.0,5.4
597,201901070515.0,5.3500000000000005
598,201901070530.0,5.300000000000001
599,201901070545.0,5.25
600,201901070600.0,5.2
601,201901070615.0,5.125
602,201901070630.0,5.050000000000001
603,201901070645.0,4.9750000000000005
604,201901070700.0,4.9
605,201901070715.0,4.875
606,201901070730.0,4.85
607,201901070745.0,4.825
608,201901070800.0,4.8
609,201901070815.0,4.825
610,201901070830.0,4.85
611,201901070845.0,4.875
612,201901070900.0,4.9
613,201901070915.0,4.925000000000001
614,201901070930.0,4.95
615,201901070945.0,4.975
616,201901071000.0,5.0
617,201901071015.0,5.025
618,201901071030.0,5.05
619,201901071045.0,5.074999999999999
620,201901071100.0,5.1
621,201901071115.0,5.074999999999999
622,201901071130.0,5.05
623,201901071145.0,5.025
624,201901071200.0,5.0
625,201901071215.0,5.125
626,201901071230.0,5.25
627,201901071245.0,5.375
628,201901071300.0,5.5
629,201901071315.0,5.5
630,201901071330.0,5.5
631,201901071345.0,5.5
632,201901071400.0,5.5
633,201901071415.0,5.5
634,201901071430.0,5.5
635,201901071445.0,5.5
636,201901071500.0,5.5
637,201901071515.0,5.55
638,201901071530.0,5.6
639,201901071545.0,5.65
640,201901071600.0,5.7
641,201901071615.0,5.775
642,201901071630.0,5.85
643,201901071645.0,5.925
644,201901071700.0,6.0
645,201901071715.0,6.05
646,201901071730.0,6.1
647,201901071745.0,6.15
648,201901071800.0,6.2
649,201901071815.0,6.25
650,201901071830.0,6.300000000000001
651,201901071845.0,6.3500000000000005
652,201901071900.0,6.4
653,201901071915.0,6.425000000000001
654,201901071930.0,6.45
655,201901071945.0,6.475
656,201901072000.0,6.5
657,201901072015.0,6.575
658,201901072030.0,6.65
659,201901072045.0,6.725
660,201901072100.0,6.8
661,201901072115.0,6.875
662,201901072130.0,6.949999999999999
663,201901072145.0,7.0249999999999995
664,201901072200.0,7.1
665,201901072215.0,7.125
666,201901072230.0,7.15
667,201901072245.0,7.175
668,201901072300.0,7.2
669,201901072315.0,6.975
670,201901072330.0,6.75
671,201901072345.0,6.525
672,201901080000.0,6.3
673,201901080015.0,6.475
674,201901080030.0,6.65
675,201901080045.0,6.825
676,201901080100.0,7.0
677,201901080115.0,6.975
678,201901080130.0,6.95
679,201901080145.0,6.925000000000001
680,201901080200.0,6.9
681,201901080215.0,6.825
682,201901080230.0,6.75
683,201901080245.0,6.675
684,201901080300.0,6.6
685,201901080315.0,6.5249999999999995
686,201901080330.0,6.449999999999999
687,201901080345.0,6.375
688,201901080400.0,6.3
689,201901080415.0,6.225
690,201901080430.0,6.15
691,201901080445.0,6.075
692,201901080500.0,6.0
693,201901080515.0,6.0
694,201901080530.0,6.0
695,201901080545.0,6.0
696,201901080600.0,6.0
697,201901080615.0,5.975
698,201901080630.0,5.95
699,201901080645.0,5.925000000000001
700,201901080700.0,5.9
701,201901080715.0,5.9
702,201901080730.0,5.9
703,201901080745.0,5.9
704,201901080800.0,5.9
705,201901080815.0,5.9
706,201901080830.0,5.9
707,201901080845.0,5.9
708,201901080900.0,5.9
709,201901080915.0,5.875
710,201901080930.0,5.85
711,201901080945.0,5.825
712,201901081000.0,5.8
713,201901081015.0,5.75
714,201901081030.0,5.699999999999999
715,201901081045.0,5.6499999999999995
716,201901081100.0,5.6
717,201901081115.0,5.7749999999999995
718,201901081130.0,5.949999999999999
719,201901081145.0,6.125
720,201901081200.0,6.3
721,201901081215.0,6.175
722,201901081230.0,6.05
723,201901081245.0,5.925
724,201901081300.0,5.8
725,201901081315.0,5.625
726,201901081330.0,5.449999999999999
727,201901081345.0,5.2749999999999995
728,201901081400.0,5.1
729,201901081415.0,5.199999999999999
730,201901081430.0,5.3
731,201901081445.0,5.4
732,201901081500.0,5.5
733,201901081515.0,5.475
734,201901081530.0,5.45
735,201901081545.0,5.425000000000001
736,201901081600.0,5.4
737,201901081615.0,5.25
738,201901081630.0,5.1
739,201901081645.0,4.95
740,201901081700.0,4.8
741,201901081715.0,4.725
742,201901081730.0,4.65
743,201901081745.0,4.575
744,201901081800.0,4.5
745,201901081815.0,4.45
746,201901081830.0,4.4
747,201901081845.0,4.35
748,201901081900.0,4.3
749,201901081915.0,4.075
750,201901081930.0,3.8499999999999996
751,201901081945.0,3.625
752,201901082000.0,3.4
753,201901082015.0,3.45
754,201901082030.0,3.5
755,201901082045.0,3.55
756,201901082100.0,3.6
757,201901082115.0,3.625
758,201901082130.0,3.6500000000000004
759,201901082145.0,3.6750000000000003
760,201901082200.0,3.7
761,201901082215.0,3.7
762,201901082230.0,3.7
763,201901082245.0,3.7
764,201901082300.0,3.7
765,201901082315.0,3.6
766,201901082330.0,3.5
767,201901082345.0,3.4
768,201901090000.0,3.3
769,201901090015.0,3.275
770,201901090030.0,3.25
771,201901090045.0,3.225
772,201901090100.0,3.2
773,201901090115.0,3.225
774,201901090130.0,3.25
775,201901090145.0,3.275
776,201901090200.0,3.3
777,201901090215.0,3.275
778,201901090230.0,3.25
779,201901090245.0,3.225
780,201901090300.0,3.2
781,201901090315.0,3.075
782,201901090330.0,2.95
783,201901090345.0,2.825
784,201901090400.0,2.7
785,201901090415.0,2.6
786,201901090430.0,2.5
787,201901090445.0,2.4
788,201901090500.0,2.3
789,201901090515.0,2.3249999999999997
790,201901090530.0,2.3499999999999996
791,201901090545.0,2.375
792,201901090600.0,2.4
793,201901090615.0,2.4
794,201901090630.0,2.4
795,201901090645.0,2.4
796,201901090700.0,2.4
797,201901090715.0,2.35
798,201901090730.0,2.3
799,201901090745.0,2.25
800,201901090800.0,2.2
801,201901090815.0,2.25
802,201901090830.0,2.3
803,201901090845.0,2.35
804,201901090900.0,2.4
805,201901090915.0,2.45
806,201901090930.0,2.5
807,201901090945.0,2.55
808,201901091000.0,2.6
809,201901091015.0,2.6
810,201901091030.0,2.6
811,201901091045.0,2.6
812,201901091100.0,2.6
813,201901091115.0,2.6
814,201901091130.0,2.6
815,201901091145.0,2.6
816,201901091200.0,2.6
817,201901091215.0,2.6
818,201901091230.0,2.6
819,201901091245.0,2.6
820,201901091300.0,2.6
821,201901091315.0,2.6
822,201901091330.0,2.6
823,201901091345.0,2.6
824,201901091400.0,2.6
825,201901091415.0,2.5
826,201901091430.0,2.4000000000000004
827,201901091445.0,2.3000000000000003
828,201901091500.0,2.2
829,201901091515.0,2.125
830,201901091530.0,2.05
831,201901091545.0,1.975
832,201901091600.0,1.9
833,201901091615.0,1.975
834,201901091630.0,2.05
835,201901091645.0,2.125
836,201901091700.0,2.2
837,201901091715.0,2.2750000000000004
838,201901091730.0,2.35
839,201901091745.0,2.425
840,201901091800.0,2.5
841,201901091815.0,2.5
842,201901091830.0,2.5
843,201901091845.0,2.5
844,201901091900.0,2.5
845,201901091915.0,2.45
846,201901091930.0,2.4
847,201901091945.0,2.3499999999999996
848,201901092000.0,2.3
849,201901092015.0,2.3
850,201901092030.0,2.3
851,201901092045.0,2.3
852,201901092100.0,2.3
853,201901092115.0,2.25
854,201901092130.0,2.2
855,201901092145.0,2.15
856,201901092200.0,2.1
857,201901092215.0,2.125
858,201901092230.0,2.1500000000000004
859,201901092245.0,2.1750000000000003
860,201901092300.0,2.2
861,201901092315.0,2.125
862,201901092330.0,2.05
863,201901092345.0,1.975
864,201901100000.0,1.9
865,201901100015.0,1.825
866,201901100030.0,1.75
867,201901100045.0,1.675
868,201901100100.0,1.6
869,201901100115.0,1.425
870,201901100130.0,1.25
871,201901100145.0,1.0750000000000002
872,201901100200.0,0.9
873,201901100215.0,0.7
874,201901100230.0,0.5
875,201901100245.0,0.29999999999999993
876,201901100300.0,0.1
877,201901100315.0,0.225
878,201901100330.0,0.35
879,201901100345.0,0.475
880,201901100400.0,0.6
881,201901100415.0,0.475
882,201901100430.0,0.35
883,201901100445.0,0.22499999999999998
884,201901100500.0,0.1
885,201901100515.0,-0.024999999999999994
886,201901100530.0,-0.15
887,201901100545.0,-0.275
888,201901100600.0,-0.4
889,201901100615.0,-0.25
890,201901100630.0,-0.09999999999999998
891,201901100645.0,0.050000000000000044
892,201901100700.0,0.2
893,201901100715.0,-0.04999999999999999
894,201901100730.0,-0.3
895,201901100745.0,-0.55
896,201901100800.0,-0.8
897,201901100815.0,-0.875
898,201901100830.0,-0.9500000000000001
899,201901100845.0,-1.0250000000000001
900,201901100900.0,-1.1
901,201901100915.0,-0.7250000000000001
902,201901100930.0,-0.3500000000000001
903,201901100945.0,0.02499999999999991
904,201901101000.0,0.4
905,201901101015.0,0.525
906,201901101030.0,0.65
907,201901101045.0,0.775
908,201901101100.0,0.9
909,201901101115.0,0.975
910,201901101130.0,1.05
911,201901101145.0,1.125
912,201901101200.0,1.2
913,201901101215.0,1.225
914,201901101230.0,1.25
915,201901101245.0,1.275
916,201901101300.0,1.3
917,201901101315.0,1.35
918,201901101330.0,1.4
919,201901101345.0,1.45
920,201901101400.0,1.5
921,201901101415.0,1.45
922,201901101430.0,1.4
923,201901101445.0,1.35
924,201901101500.0,1.3
925,201901101515.0,1.25
926,201901101530.0,1.2000000000000002
927,201901101545.0,1.1500000000000001
928,201901101600.0,1.1
929,201901101615.0,1.0
930,201901101630.0,0.9
931,201901101645.0,0.8
932,201901101700.0,0.7
933,201901101715.0,0.6
934,201901101730.0,0.5
935,201901101745.0,0.39999999999999997
936,201901101800.0,0.3
937,201901101815.0,0.375
938,201901101830.0,0.44999999999999996
939,201901101845.0,0.5249999999999999
940,201901101900.0,0.6
941,201901101915.0,0.575
942,201901101930.0,0.55
943,201901101945.0,0.525
944,201901102000.0,0.5
945,201901102015.0,0.425
946,201901102030.0,0.35
947,201901102045.0,0.275
948,201901102100.0,0.2
949,201901102115.0,0.225
950,201901102130.0,0.25
951,201901102145.0,0.275
952,201901102200.0,0.3
953,201901102215.0,0.325
954,201901102230.0,0.35
955,201901102245.0,0.375
956,201901102300.0,0.4
957,201901102315.0,0.42500000000000004
958,201901102330.0,0.45
959,201901102345.0,0.475
960,201901110000.0,0.5
961,201901110015.0,0.575
962,201901110030.0,0.65
963,201901110045.0,0.7250000000000001
964,201901110100.0,0.8
965,201901110115.0,0.8250000000000001
966,201901110130.0,0.8500000000000001
967,201901110145.0,0.875
968,201901110200.0,0.9
969,201901110215.0,0.925
970,201901110230.0,0.95
971,201901110245.0,0.975
972,201901110300.0,1.0
973,201901110315.0,1.05
974,201901110330.0,1.1
975,201901110345.0,1.15
976,201901110400.0,1.2
977,201901110415.0,1.275
978,201901110430.0,1.35
979,201901110445.0,1.425
980,201901110500.0,1.5
981,201901110515.0,1.55
982,201901110530.0,1.6
983,201901110545.0,1.65
984,201901110600.0,1.7
985,201901110615.0,1.75
986,201901110630.0,1.7999999999999998
987,201901110645.0,1.8499999999999999
988,201901110700.0,1.9
989,201901110715.0,1.975
990,201901110730.0,2.05
991,201901110745.0,2.125
992,201901110800.0,2.2
993,201901110815.0,2.3000000000000003
994,201901110830.0,2.4000000000000004
995,201901110845.0,2.5
996,201901110900.0,2.6
997,201901110915.0,2.725
998,201901110930.0,2.85
999,201901110945.0,2.975
1000,201901111000.0,3.1
1001,201901111015.0,3.35
1002,201901111030.0,3.5999999999999996
1003,201901111045.0,3.8499999999999996
1004,201901111100.0,4.1
1005,201901111115.0,4.449999999999999
1006,201901111130.0,4.8
1007,201901111145.0,5.15
