,Zeitstempel,Wert
465,201801052015.0,7.075
466,201801052030.0,7.25
467,201801052045.0,7.425
468,201801052100.0,7.6
469,201801052115.0,7.6499999999999995
470,201801052130.0,7.699999999999999
471,201801052145.0,7.75
472,201801052200.0,7.8
473,201801052215.0,7.825
474,201801052230.0,7.85
475,201801052245.0,7.875
476,201801052300.0,7.9
477,201801052315.0,7.675000000000001
478,201801052330.0,7.45
479,201801052345.0,7.225
480,201801060000.0,7.0
481,201801060015.0,6.9
482,201801060030.0,6.8
483,201801060045.0,6.699999999999999
484,201801060100.0,6.6
485,201801060115.0,6.7749999999999995
486,201801060130.0,6.949999999999999
487,201801060145.0,7.125
488,201801060200.0,7.3
489,201801060215.0,7.15
490,201801060230.0,7.0
491,201801060245.0,6.85
492,201801060300.0,6.7
493,201801060315.0,6.55
494,201801060330.0,6.4
495,201801060345.0,6.25
496,201801060400.0,6.1
497,201801060415.0,5.925
498,201801060430.0,5.75
499,201801060445.0,5.575
500,201801060500.0,5.4
501,201801060515.0,5.3500000000000005
502,201801060530.0,5.300000000000001
503,201801060545.0,5.25
504,201801060600.0,5.2
505,201801060615.0,5.2
506,201801060630.0,5.2
507,201801060645.0,5.2
508,201801060700.0,5.2
509,201801060715.0,5.375
510,201801060730.0,5.550000000000001
511,201801060745.0,5.7250000000000005
512,201801060800.0,5.9
513,201801060815.0,5.925000000000001
514,201801060830.0,5.95
515,201801060845.0,5.975
516,201801060900.0,6.0
517,201801060915.0,6.025
518,201801060930.0,6.05
519,201801060945.0,6.074999999999999
520,201801061000.0,6.1
521,201801061015.0,6.1499999999999995
522,201801061030.0,6.199999999999999
523,201801061045.0,6.25
524,201801061100.0,6.3
525,201801061115.0,6.3
526,201801061130.0,6.3
527,201801061145.0,6.3
528,201801061200.0,6.3
529,201801061215.0,6.375
530,201801061230.0,6.449999999999999
531,201801061245.0,6.5249999999999995
532,201801061300.0,6.6
533,201801061315.0,6.5249999999999995
534,201801061330.0,6.449999999999999
535,201801061345.0,6.375
536,201801061400.0,6.3
537,201801061415.0,6.125
538,201801061430.0,5.949999999999999
539,201801061445.0,5.7749999999999995
540,201801061500.0,5.6
541,201801061515.0,5.425
542,201801061530.0,5.25
543,201801061545.0,5.075
544,201801061600.0,4.9
545,201801061615.0,4.675000000000001
546,201801061630.0,4.45
547,201801061645.0,4.225
548,201801061700.0,4.0
549,201801061715.0,4.225
550,201801061730.0,4.45
551,201801061745.0,4.675000000000001
552,201801061800.0,4.9
553,201801061815.0,4.825
554,201801061830.0,4.75
555,201801061845.0,4.675
556,201801061900.0,4.6
557,201801061915.0,4.475
558,201801061930.0,4.35
559,201801061945.0,4.225
560,201801062000.0,4.1
561,201801062015.0,4.074999999999999
562,201801062030.0,4.05
563,201801062045.0,4.025
564,201801062100.0,4.0
565,201801062115.0,3.975
566,201801062130.0,3.95
567,201801062145.0,3.925
568,201801062200.0,3.9
569,201801062215.0,3.8
570,201801062230.0,3.7
571,201801062245.0,3.6
572,201801062300.0,3.5
573,201801062315.0,3.475
574,201801062330.0,3.45
575,201801062345.0,3.425
576,201801070000.0,3.4
577,201801070015.0,3.3
578,201801070030.0,3.2
579,201801070045.0,3.1
580,201801070100.0,3.0
581,201801070115.0,2.925
582,201801070130.0,2.85
583,201801070145.0,2.7750000000000004
584,201801070200.0,2.7
585,201801070215.0,2.475
586,201801070230.0,2.25
587,201801070245.0,2.0250000000000004
588,201801070300.0,1.8
589,201801070315.0,1.6
590,201801070330.0,1.4
591,201801070345.0,1.2
592,201801070400.0,1.0
593,201801070415.0,0.95
594,201801070430.0,0.9
595,201801070445.0,0.8500000000000001
596,201801070500.0,0.8
597,201801070515.0,0.675
598,201801070530.0,0.55
599,201801070545.0,0.42500000000000004
600,201801070600.0,0.3
601,201801070615.0,0.25
602,201801070630.0,0.2
603,201801070645.0,0.15
604,201801070700.0,0.1
605,201801070715.0,0.1
606,201801070730.0,0.1
607,201801070745.0,0.1
608,201801070800.0,0.1
609,201801070815.0,0.17500000000000002
610,201801070830.0,0.25
611,201801070845.0,0.32500000000000007
612,201801070900.0,0.4
613,201801070915.0,0.475
614,201801070930.0,0.55
615,201801070945.0,0.625
616,201801071000.0,0.7
617,201801071015.0,0.8
618,201801071030.0,0.9
619,201801071045.0,1.0
620,201801071100.0,1.1
621,201801071115.0,1.25
622,201801071130.0,1.4
623,201801071145.0,1.55
624,201801071200.0,1.7
625,201801071215.0,1.725
626,201801071230.0,1.75
627,201801071245.0,1.775
628,201801071300.0,1.8
629,201801071315.0,1.875
630,201801071330.0,1.9500000000000002
631,201801071345.0,2.025
632,201801071400.0,2.1
633,201801071415.0,1.875
634,201801071430.0,1.65
635,201801071445.0,1.425
636,201801071500.0,1.2
637,201801071515.0,0.925
638,201801071530.0,0.65
639,201801071545.0,0.375
640,201801071600.0,0.1
641,201801071615.0,-0.04999999999999999
642,201801071630.0,-0.19999999999999998
643,201801071645.0,-0.35
644,201801071700.0,-0.5
645,201801071715.0,-0.6
646,201801071730.0,-0.7
647,201801071745.0,-0.8
648,201801071800.0,-0.9
649,201801071815.0,-0.975
650,201801071830.0,-1.05
651,201801071845.0,-1.125
652,201801071900.0,-1.2
653,201801071915.0,-1.225
654,201801071930.0,-1.25
655,201801071945.0,-1.275
656,201801072000.0,-1.3
657,201801072015.0,-1.4
658,201801072030.0,-1.5
659,201801072045.0,-1.6
660,201801072100.0,-1.7
661,201801072115.0,-1.8
662,201801072130.0,-1.9
663,201801072145.0,-2.0
664,201801072200.0,-2.1
665,201801072215.0,-2.125
666,201801072230.0,-2.1500000000000004
667,201801072245.0,-2.1750000000000003
668,201801072300.0,-2.2
669,201801072315.0,-2.2
670,201801072330.0,-2.2
671,201801072345.0,-2.2
672,201801080000.0,-2.2
673,201801080015.0,-2.2
674,201801080030.0,-2.2
675,201801080045.0,-2.2
676,201801080100.0,-2.2
677,201801080115.0,-2.2750000000000004
678,201801080130.0,-2.35
679,201801080145.0,-2.425
680,201801080200.0,-2.5
681,201801080215.0,-2.5
682,201801080230.0,-2.5
683,201801080245.0,-2.5
684,201801080300.0,-2.5
685,201801080315.0,-2.55
686,201801080330.0,-2.6
687,201801080345.0,-2.6500000000000004
688,201801080400.0,-2.7
689,201801080415.0,-2.6750000000000003
690,201801080430.0,-2.6500000000000004
691,201801080445.0,-2.625
692,201801080500.0,-2.6
693,201801080515.0,-2.625
694,201801080530.0,-2.6500000000000004
695,201801080545.0,-2.6750000000000003
696,201801080600.0,-2.7
697,201801080615.0,-2.75
698,201801080630.0,-2.8
699,201801080645.0,-2.85
700,201801080700.0,-2.9
701,201801080715.0,-2.95
702,201801080730.0,-3.0
703,201801080745.0,-3.05
704,201801080800.0,-3.1
705,201801080815.0,-2.9
706,201801080830.0,-2.7
707,201801080845.0,-2.5
708,201801080900.0,-2.3
709,201801080915.0,-2.0749999999999997
710,201801080930.0,-1.8499999999999999
711,201801080945.0,-1.625
712,201801081000.0,-1.4
713,201801081015.0,-1.075
714,201801081030.0,-0.75
715,201801081045.0,-0.42500000000000004
716,201801081100.0,-0.1
717,201801081115.0,0.125
718,201801081130.0,0.35
719,201801081145.0,0.5750000000000001
720,201801081200.0,0.8
721,201801081215.0,0.9
722,201801081230.0,1.0
723,201801081245.0,1.1
724,201801081300.0,1.2
725,201801081315.0,1.25
726,201801081330.0,1.2999999999999998
727,201801081345.0,1.3499999999999999
728,201801081400.0,1.4
729,201801081415.0,1.2249999999999999
730,201801081430.0,1.0499999999999998
731,201801081445.0,0.875
732,201801081500.0,0.7
733,201801081515.0,0.625
734,201801081530.0,0.55
735,201801081545.0,0.475
736,201801081600.0,0.4
737,201801081615.0,0.275
738,201801081630.0,0.15000000000000002
739,201801081645.0,0.025000000000000022
740,201801081700.0,-0.1
741,201801081715.0,-0.2
742,201801081730.0,-0.30000000000000004
743,201801081745.0,-0.4
744,201801081800.0,-0.5
745,201801081815.0,-0.55
746,201801081830.0,-0.6
747,201801081845.0,-0.6499999999999999
748,201801081900.0,-0.7
749,201801081915.0,-0.7
750,201801081930.0,-0.7
751,201801081945.0,-0.7
752,201801082000.0,-0.7
753,201801082015.0,-0.75
754,201801082030.0,-0.8
755,201801082045.0,-0.85
756,201801082100.0,-0.9
757,201801082115.0,-0.925
758,201801082130.0,-0.95
759,201801082145.0,-0.975
760,201801082200.0,-1.0
761,201801082215.0,-1.05
762,201801082230.0,-1.1
763,201801082245.0,-1.15
764,201801082300.0,-1.2
765,201801082315.0,-1.25
766,201801082330.0,-1.2999999999999998
767,201801082345.0,-1.3499999999999999
768,201801090000.0,-1.4
769,201801090015.0,-1.4
770,201801090030.0,-1.4
771,201801090045.0,-1.4
772,201801090100.0,-1.4
773,201801090115.0,-1.375
774,201801090130.0,-1.35
775,201801090145.0,-1.325
776,201801090200.0,-1.3
777,201801090215.0,-1.3
778,201801090230.0,-1.3
779,201801090245.0,-1.3
780,201801090300.0,-1.3
781,201801090315.0,-1.3
782,201801090330.0,-1.3
783,201801090345.0,-1.3
784,201801090400.0,-1.3
785,201801090415.0,-1.275
786,201801090430.0,-1.25
787,201801090445.0,-1.225
788,201801090500.0,-1.2
789,201801090515.0,-1.15
790,201801090530.0,-1.1
791,201801090545.0,-1.05
792,201801090600.0,-1.0
793,201801090615.0,-0.825
794,201801090630.0,-0.65
795,201801090645.0,-0.4750000000000001
796,201801090700.0,-0.3
797,201801090715.0,-0.15
798,201801090730.0,0.0
799,201801090745.0,0.14999999999999997
800,201801090800.0,0.3
801,201801090815.0,0.5
802,201801090830.0,0.7
803,201801090845.0,0.9000000000000001
804,201801090900.0,1.1
805,201801090915.0,1.3250000000000002
806,201801090930.0,1.55
807,201801090945.0,1.775
808,201801091000.0,2.0
809,201801091015.0,2.175
810,201801091030.0,2.35
811,201801091045.0,2.5250000000000004
812,201801091100.0,2.7
813,201801091115.0,2.75
814,201801091130.0,2.8
815,201801091145.0,2.85
816,201801091200.0,2.9
817,201801091215.0,2.95
818,201801091230.0,3.0
819,201801091245.0,3.05
820,201801091300.0,3.1
821,201801091315.0,3.125
822,201801091330.0,3.1500000000000004
823,201801091345.0,3.1750000000000003
824,201801091400.0,3.2
825,201801091415.0,3.2
826,201801091430.0,3.2
827,201801091445.0,3.2
828,201801091500.0,3.2
829,201801091515.0,3.0250000000000004
830,201801091530.0,2.85
831,201801091545.0,2.675
832,201801091600.0,2.5
833,201801091615.0,2.3
834,201801091630.0,2.1
835,201801091645.0,1.9
836,201801091700.0,1.7
837,201801091715.0,1.8
838,201801091730.0,1.9
839,201801091745.0,2.0
840,201801091800.0,2.1
841,201801091815.0,2.1
842,201801091830.0,2.1
843,201801091845.0,2.1
844,201801091900.0,2.1
845,201801091915.0,2.075
846,201801091930.0,2.05
847,201801091945.0,2.025
848,201801092000.0,2.0
849,201801092015.0,1.775
850,201801092030.0,1.55
851,201801092045.0,1.3250000000000002
852,201801092100.0,1.1
853,201801092115.0,0.9500000000000001
854,201801092130.0,0.8
855,201801092145.0,0.65
856,201801092200.0,0.5
857,201801092215.0,0.525
858,201801092230.0,0.55
859,201801092245.0,0.575
860,201801092300.0,0.6
861,201801092315.0,0.725
862,201801092330.0,0.8500000000000001
863,201801092345.0,0.9750000000000001
864,201801100000.0,1.1
865,201801100015.0,1.175
866,201801100030.0,1.25
867,201801100045.0,1.325
868,201801100100.0,1.4
869,201801100115.0,1.575
870,201801100130.0,1.75
871,201801100145.0,1.925
872,201801100200.0,2.1
873,201801100215.0,2.475
874,201801100230.0,2.85
875,201801100245.0,3.225
876,201801100300.0,3.6
877,201801100315.0,3.75
878,201801100330.0,3.9000000000000004
879,201801100345.0,4.05
880,201801100400.0,4.2
881,201801100415.0,4.2
882,201801100430.0,4.2
883,201801100445.0,4.2
884,201801100500.0,4.2
885,201801100515.0,4.1
886,201801100530.0,4.0
887,201801100545.0,3.9
888,201801100600.0,3.8
889,201801100615.0,3.5
890,201801100630.0,3.2
891,201801100645.0,2.9
892,201801100700.0,2.6
893,201801100715.0,2.6
894,201801100730.0,2.6
895,201801100745.0,2.6
896,201801100800.0,2.6
897,201801100815.0,3.25
898,201801100830.0,3.9000000000000004
899,201801100845.0,4.550000000000001
900,201801100900.0,5.2
901,201801100915.0,5.375
902,201801100930.0,5.550000000000001
903,201801100945.0,5.7250000000000005
904,201801101000.0,5.9
905,201801101015.0,6.125
906,201801101030.0,6.35
907,201801101045.0,6.575
908,201801101100.0,6.8
909,201801101115.0,7.175
910,201801101130.0,7.550000000000001
911,201801101145.0,7.925000000000001
912,201801101200.0,8.3
913,201801101215.0,8.350000000000001
914,201801101230.0,8.4
915,201801101245.0,8.45
916,201801101300.0,8.5
917,201801101315.0,8.375
918,201801101330.0,8.25
919,201801101345.0,8.125
920,201801101400.0,8.0
921,201801101415.0,7.9
922,201801101430.0,7.8
923,201801101445.0,7.699999999999999
924,201801101500.0,7.6
925,201801101515.0,7.475
926,201801101530.0,7.35
927,201801101545.0,7.225
928,201801101600.0,7.1
929,201801101615.0,7.1499999999999995
930,201801101630.0,7.199999999999999
931,201801101645.0,7.25
932,201801101700.0,7.3
933,201801101715.0,6.725
934,201801101730.0,6.15
935,201801101745.0,5.575
936,201801101800.0,5.0
937,201801101815.0,4.75
938,201801101830.0,4.5
939,201801101845.0,4.25
940,201801101900.0,4.0
941,201801101915.0,3.925
942,201801101930.0,3.85
943,201801101945.0,3.7750000000000004
944,201801102000.0,3.7
945,201801102015.0,3.925
946,201801102030.0,4.15
947,201801102045.0,4.375
948,201801102100.0,4.6
949,201801102115.0,4.2749999999999995
950,201801102130.0,3.9499999999999997
951,201801102145.0,3.625
952,201801102200.0,3.3
953,201801102215.0,3.1999999999999997
954,201801102230.0,3.0999999999999996
955,201801102245.0,3.0
956,201801102300.0,2.9
957,201801102315.0,2.65
958,201801102330.0,2.4
959,201801102345.0,2.15
960,201801110000.0,1.9
961,201801110015.0,1.575
962,201801110030.0,1.25
963,201801110045.0,0.925
964,201801110100.0,0.6
965,201801110115.0,0.625
966,201801110130.0,0.6499999999999999
967,201801110145.0,0.6749999999999999
968,201801110200.0,0.7
969,201801110215.0,0.625
970,201801110230.0,0.55
971,201801110245.0,0.475
972,201801110300.0,0.4
973,201801110315.0,0.17500000000000002
974,201801110330.0,-0.04999999999999999
975,201801110345.0,-0.275
976,201801110400.0,-0.5
977,201801110415.0,-0.525
978,201801110430.0,-0.55
979,201801110445.0,-0.575
980,201801110500.0,-0.6
981,201801110515.0,-0.44999999999999996
982,201801110530.0,-0.3
983,201801110545.0,-0.15000000000000002
984,201801110600.0,0.0
985,201801110615.0,-0.175
986,201801110630.0,-0.35
987,201801110645.0,-0.5249999999999999
988,201801110700.0,-0.7
989,201801110715.0,-0.7749999999999999
990,201801110730.0,-0.85
991,201801110745.0,-0.925
992,201801110800.0,-1.0
993,201801110815.0,-0.925
994,201801110830.0,-0.85
995,201801110845.0,-0.7749999999999999
996,201801110900.0,-0.7
997,201801110915.0,-0.5
998,201801110930.0,-0.3
999,201801110945.0,-0.09999999999999998
1000,201801111000.0,0.1
1001,201801111015.0,0.30000000000000004
1002,201801111030.0,0.5
1003,201801111045.0,0.7000000000000001
1004,201801111100.0,0.9
1005,201801111115.0,1.2000000000000002
1006,201801111130.0,1.5
1007,201801111145.0,1.8000000000000003
1008,201801111200.0,2.1
1009,201801111215.0,2.6
