Produkt_Code,SDO_ID,Zeitstempel,Wert,Qualitaet_Niveau,Qualitaet_Byte
TT_TU_MN009,2014,201604141800.00,12.4,7,1
TT_TU_MN009,2014,201604141900.00,11.9,7,1
TT_TU_MN009,2014,201604142000.00,11.7,7,1
TT_TU_MN009,2014,201604142100.00,11.2,7,1
TT_TU_MN009,2014,201604142200.00,10.2,7,1
TT_TU_MN009,2014,201604142300.00,9.7,7,1
TT_TU_MN009,2014,201604150000.00,7.8,7,1
TT_TU_MN009,2014,201604150100.00,8.6,7,1
TT_TU_MN009,2014,201604150200.00,9.4,7,1
TT_TU_MN009,2014,201604150300.00,9.5,7,1
TT_TU_MN009,2014,201604150400.00,9.4,7,1
TT_TU_MN009,2014,201604150500.00,8.8,7,1
TT_TU_MN009,2014,201604150600.00,8.5,7,1
TT_TU_MN009,2014,201604150700.00,8.7,7,1
TT_TU_MN009,2014,201604150800.00,8.8,7,1
TT_TU_MN009,2014,201604150900.00,9.1,7,1
TT_TU_MN009,2014,201604151000.00,9.7,7,1
TT_TU_MN009,2014,201604151100.00,12.5,7,1
TT_TU_MN009,2014,201604151200.00,13.7,7,1
TT_TU_MN009,2014,201604151300.00,9.8,7,1
TT_TU_MN009,2014,201604151400.00,11.2,7,1
TT_TU_MN009,2014,201604151500.00,10.6,7,1
TT_TU_MN009,2014,201604151600.00,11.6,7,1
TT_TU_MN009,2014,201604151700.00,11.5,7,1
TT_TU_MN009,2014,201604151800.00,10.9,7,1
TT_TU_MN009,2014,201604151900.00,9.3,7,1
TT_TU_MN009,2014,201604152000.00,7.7,7,1
TT_TU_MN009,2014,201604152100.00,7.8,7,1
TT_TU_MN009,2014,201604152200.00,7.2,7,1
TT_TU_MN009,2014,201604152300.00,7.5,7,1
TT_TU_MN009,2014,201604160000.00,8.4,7,1
TT_TU_MN009,2014,201604160100.00,7.7,7,1
TT_TU_MN009,2014,201604160200.00,7.6,7,1
TT_TU_MN009,2014,201604160300.00,7.6,7,1
TT_TU_MN009,2014,201604160400.00,8.5,7,1
TT_TU_MN009,2014,201604160500.00,8.8,7,1
TT_TU_MN009,2014,201604160600.00,10.3,7,1
TT_TU_MN009,2014,201604160700.00,11.4,7,1
TT_TU_MN009,2014,201604160800.00,12,7,1
TT_TU_MN009,2014,201604160900.00,12.8,7,1
TT_TU_MN009,2014,201604161000.00,13.1,7,1
TT_TU_MN009,2014,201604161100.00,13.8,7,1
TT_TU_MN009,2014,201604161200.00,13.8,7,1
TT_TU_MN009,2014,201604161300.00,14.9,7,1
TT_TU_MN009,2014,201604161400.00,14.8,7,1
TT_TU_MN009,2014,201604161500.00,14.1,7,1
TT_TU_MN009,2014,201604161600.00,11.6,7,1
TT_TU_MN009,2014,201604161700.00,11.2,7,1
TT_TU_MN009,2014,201604161800.00,11.1,7,1
TT_TU_MN009,2014,201604161900.00,9.9,7,1
TT_TU_MN009,2014,201604162000.00,9,7,1
TT_TU_MN009,2014,201604162100.00,8.6,7,1
TT_TU_MN009,2014,201604162200.00,6.7,7,1
TT_TU_MN009,2014,201604162300.00,6.9,7,1
TT_TU_MN009,2014,201604170000.00,6.8,7,1
TT_TU_MN009,2014,201604170100.00,5.7,7,1
TT_TU_MN009,2014,201604170200.00,5,7,1
TT_TU_MN009,2014,201604170300.00,4,7,1
TT_TU_MN009,2014,201604170400.00,3.1,7,1
TT_TU_MN009,2014,201604170500.00,3.2,7,1
TT_TU_MN009,2014,201604170600.00,4.5,7,1
TT_TU_MN009,2014,201604170700.00,5.8,7,1
TT_TU_MN009,2014,201604170800.00,6.7,7,1
TT_TU_MN009,2014,201604170900.00,8.6,7,1
TT_TU_MN009,2014,201604171000.00,8,7,1
TT_TU_MN009,2014,201604171100.00,8.7,7,1
TT_TU_MN009,2014,201604171200.00,9.1,7,1
TT_TU_MN009,2014,201604171300.00,8.4,7,1
TT_TU_MN009,2014,201604171400.00,11,7,1
TT_TU_MN009,2014,201604171500.00,11.1,7,1
TT_TU_MN009,2014,201604171600.00,10.1,7,1
TT_TU_MN009,2014,201604171700.00,9.2,7,1
TT_TU_MN009,2014,201604171800.00,8.3,7,1
TT_TU_MN009,2014,201604171900.00,6,7,1
TT_TU_MN009,2014,201604172000.00,5.1,7,1
TT_TU_MN009,2014,201604172100.00,4,7,1
TT_TU_MN009,2014,201604172200.00,3.9,7,1
TT_TU_MN009,2014,201604172300.00,2.6,7,1
TT_TU_MN009,2014,201604180000.00,3,7,1
TT_TU_MN009,2014,201604180100.00,2.8,7,1
TT_TU_MN009,2014,201604180200.00,2.6,7,1
TT_TU_MN009,2014,201604180300.00,2.3,7,1
TT_TU_MN009,2014,201604180400.00,2.3,7,1
TT_TU_MN009,2014,201604180500.00,2.6,7,1
TT_TU_MN009,2014,201604180600.00,4.4,7,1
TT_TU_MN009,2014,201604180700.00,6.7,7,1
TT_TU_MN009,2014,201604180800.00,7.9,7,1
TT_TU_MN009,2014,201604180900.00,9.2,7,1
TT_TU_MN009,2014,201604181000.00,10.2,7,1
TT_TU_MN009,2014,201604181100.00,10.2,7,1
TT_TU_MN009,2014,201604181200.00,11.2,7,1
TT_TU_MN009,2014,201604181300.00,10.9,7,1
TT_TU_MN009,2014,201604181400.00,10.9,7,1
TT_TU_MN009,2014,201604181500.00,11.1,7,1
TT_TU_MN009,2014,201604181600.00,10.9,7,1
TT_TU_MN009,2014,201604181700.00,10.7,7,1
TT_TU_MN009,2014,201604181800.00,10.5,7,1
TT_TU_MN009,2014,201604181900.00,10.4,7,1
TT_TU_MN009,2014,201604182000.00,10.1,7,1
TT_TU_MN009,2014,201604182100.00,9.6,7,1
TT_TU_MN009,2014,201604182200.00,9,7,1
TT_TU_MN009,2014,201604182300.00,8.6,7,1
TT_TU_MN009,2014,201604190000.00,8.4,7,1
TT_TU_MN009,2014,201604190100.00,8.4,7,1
TT_TU_MN009,2014,201604190200.00,8.2,7,1
TT_TU_MN009,2014,201604190300.00,8.1,7,1
TT_TU_MN009,2014,201604190400.00,7.4,7,1
TT_TU_MN009,2014,201604190500.00,7.7,7,1
TT_TU_MN009,2014,201604190600.00,8.2,7,1
TT_TU_MN009,2014,201604190700.00,9.2,7,1
TT_TU_MN009,2014,201604190800.00,10,7,1
TT_TU_MN009,2014,201604190900.00,11.7,7,1
TT_TU_MN009,2014,201604191000.00,12.5,7,1
TT_TU_MN009,2014,201604191100.00,13.3,7,1
TT_TU_MN009,2014,201604191200.00,12.5,7,1
TT_TU_MN009,2014,201604191300.00,12.9,7,1
TT_TU_MN009,2014,201604191400.00,13.1,7,1
TT_TU_MN009,2014,201604191500.00,12,7,1
TT_TU_MN009,2014,201604191600.00,10.9,7,1
TT_TU_MN009,2014,201604191700.00,10.2,7,1
TT_TU_MN009,2014,201604191800.00,9.4,7,1
TT_TU_MN009,2014,201604191900.00,7.8,7,1
TT_TU_MN009,2014,201604192000.00,7.2,7,1
TT_TU_MN009,2014,201604192100.00,6.4,7,1
TT_TU_MN009,2014,201604192200.00,4.3,7,1
TT_TU_MN009,2014,201604192300.00,5.4,7,1
TT_TU_MN009,2014,201604200000.00,5.3,7,1
TT_TU_MN009,2014,201604200100.00,4.8,7,1
TT_TU_MN009,2014,201604200200.00,5.7,7,1
TT_TU_MN009,2014,201604200300.00,4.9,7,1
TT_TU_MN009,2014,201604200400.00,5.1,7,1
TT_TU_MN009,2014,201604200500.00,4.2,7,1
TT_TU_MN009,2014,201604200600.00,5.8,7,1
TT_TU_MN009,2014,201604200700.00,7,7,1
TT_TU_MN009,2014,201604200800.00,8.1,7,1
TT_TU_MN009,2014,201604200900.00,9,7,1
TT_TU_MN009,2014,201604201000.00,9,7,1
TT_TU_MN009,2014,201604201100.00,10,7,1
TT_TU_MN009,2014,201604201200.00,10.8,7,1
TT_TU_MN009,2014,201604201300.00,11.3,7,1
TT_TU_MN009,2014,201604201400.00,11.6,7,1
TT_TU_MN009,2014,201604201500.00,11.5,7,1
TT_TU_MN009,2014,201604201600.00,11.4,7,1
TT_TU_MN009,2014,201604201700.00,10.9,7,1
TT_TU_MN009,2014,201604201800.00,9.6,7,1
TT_TU_MN009,2014,201604201900.00,8.3,7,1
TT_TU_MN009,2014,201604202000.00,6.7,7,1
TT_TU_MN009,2014,201604202100.00,5.4,7,1
TT_TU_MN009,2014,201604202200.00,5,7,1
TT_TU_MN009,2014,201604202300.00,2.5,7,1
TT_TU_MN009,2014,201604210000.00,1.3,7,1
TT_TU_MN009,2014,201604210100.00,0.8,7,1
TT_TU_MN009,2014,201604210200.00,0.2,7,1
TT_TU_MN009,2014,201604210300.00,-0.3,7,1
TT_TU_MN009,2014,201604210400.00,-0.4,7,1
TT_TU_MN009,2014,201604210500.00,-0.4,7,1
TT_TU_MN009,2014,201604210600.00,4,7,1
TT_TU_MN009,2014,201604210700.00,6.2,7,1
TT_TU_MN009,2014,201604210800.00,7.6,7,1
TT_TU_MN009,2014,201604210900.00,8.8,7,1
TT_TU_MN009,2014,201604211000.00,10.5,7,1
TT_TU_MN009,2014,201604211100.00,11.7,7,1
TT_TU_MN009,2014,201604211200.00,12.8,7,1
TT_TU_MN009,2014,201604211300.00,14.3,7,1
TT_TU_MN009,2014,201604211400.00,14.3,7,1
TT_TU_MN009,2014,201604211500.00,15.3,7,1
TT_TU_MN009,2014,201604211600.00,14.8,7,1
TT_TU_MN009,2014,201604211700.00,13.8,7,1
TT_TU_MN009,2014,201604211800.00,12,7,1
TT_TU_MN009,2014,201604211900.00,9.6,7,1
TT_TU_MN009,2014,201604212000.00,9.5,7,1
TT_TU_MN009,2014,201604212100.00,7.9,7,1
TT_TU_MN009,2014,201604212200.00,6.2,7,1
TT_TU_MN009,2014,201604212300.00,4.9,7,1
TT_TU_MN009,2014,201604220000.00,3.7,7,1
TT_TU_MN009,2014,201604220100.00,2.7,7,1
TT_TU_MN009,2014,201604220200.00,2.2,7,1
TT_TU_MN009,2014,201604220300.00,1.4,7,1
TT_TU_MN009,2014,201604220400.00,1.4,7,1
TT_TU_MN009,2014,201604220500.00,0.6,7,1
TT_TU_MN009,2014,201604220600.00,3.4,7,1
TT_TU_MN009,2014,201604220700.00,5.9,7,1
TT_TU_MN009,2014,201604220800.00,8,7,1
TT_TU_MN009,2014,201604220900.00,8.4,7,1
TT_TU_MN009,2014,201604221000.00,9.9,7,1
TT_TU_MN009,2014,201604221100.00,10.8,7,1
TT_TU_MN009,2014,201604221200.00,11.6,7,1
TT_TU_MN009,2014,201604221300.00,12.6,7,1
TT_TU_MN009,2014,201604221400.00,12.8,7,1
TT_TU_MN009,2014,201604221500.00,12.2,7,1
TT_TU_MN009,2014,201604221600.00,12.2,7,1
TT_TU_MN009,2014,201604221700.00,10.6,7,1
TT_TU_MN009,2014,201604221800.00,9.3,7,1
TT_TU_MN009,2014,201604221900.00,7.6,7,1
TT_TU_MN009,2014,201604222000.00,6.2,7,1
TT_TU_MN009,2014,201604222100.00,5.3,7,1
TT_TU_MN009,2014,201604222200.00,4.2,7,1
TT_TU_MN009,2014,201604222300.00,3.7,7,1
TT_TU_MN009,2014,201604230000.00,3.1,7,1
TT_TU_MN009,2014,201604230100.00,2.8,7,1
TT_TU_MN009,2014,201604230200.00,2.9,7,1
TT_TU_MN009,2014,201604230300.00,2.3,7,1
TT_TU_MN009,2014,201604230400.00,2.2,7,1
TT_TU_MN009,2014,201604230500.00,1.9,7,1
TT_TU_MN009,2014,201604230600.00,3.4,7,1
TT_TU_MN009,2014,201604230700.00,4.6,7,1
TT_TU_MN009,2014,201604230800.00,5.4,7,1
TT_TU_MN009,2014,201604230900.00,6.2,7,1
TT_TU_MN009,2014,201604231000.00,7.3,7,1
TT_TU_MN009,2014,201604231100.00,7.4,7,1
TT_TU_MN009,2014,201604231200.00,8.5,7,1
TT_TU_MN009,2014,201604231300.00,8.8,7,1
TT_TU_MN009,2014,201604231400.00,9,7,1
TT_TU_MN009,2014,201604231500.00,8.4,7,1
TT_TU_MN009,2014,201604231600.00,7.4,7,1
TT_TU_MN009,2014,201604231700.00,7.6,7,1
TT_TU_MN009,2014,201604231800.00,5.6,7,1
TT_TU_MN009,2014,201604231900.00,4.7,7,1
TT_TU_MN009,2014,201604232000.00,2.4,7,1
TT_TU_MN009,2014,201604232100.00,2.4,7,1
TT_TU_MN009,2014,201604232200.00,2.6,7,1
TT_TU_MN009,2014,201604232300.00,1.7,7,1
TT_TU_MN009,2014,201604240000.00,0.8,7,1
TT_TU_MN009,2014,201604240100.00,1.2,7,1
TT_TU_MN009,2014,201604240200.00,1.4,7,1
TT_TU_MN009,2014,201604240300.00,1.5,7,1
TT_TU_MN009,2014,201604240400.00,1.3,7,1
TT_TU_MN009,2014,201604240500.00,2,7,1
TT_TU_MN009,2014,201604240600.00,2.3,7,1
TT_TU_MN009,2014,201604240700.00,4.3,7,1
TT_TU_MN009,2014,201604240800.00,4.4,7,1
TT_TU_MN009,2014,201604240900.00,5.9,7,1
TT_TU_MN009,2014,201604241000.00,6.1,7,1
TT_TU_MN009,2014,201604241100.00,5.3,7,1
TT_TU_MN009,2014,201604241200.00,5.3,7,1
TT_TU_MN009,2014,201604241300.00,6.9,7,1
TT_TU_MN009,2014,201604241400.00,6,7,1
TT_TU_MN009,2014,201604241500.00,4.1,7,1
TT_TU_MN009,2014,201604241600.00,4,7,1
TT_TU_MN009,2014,201604241700.00,4.9,7,1
TT_TU_MN009,2014,201604241800.00,4.3,7,1
TT_TU_MN009,2014,201604241900.00,2.2,7,1
TT_TU_MN009,2014,201604242000.00,0.5,7,1
TT_TU_MN009,2014,201604242100.00,0.1,7,1
TT_TU_MN009,2014,201604242200.00,0.2,7,1
TT_TU_MN009,2014,201604242300.00,-0.6,7,1
TT_TU_MN009,2014,201604250000.00,-0.2,7,1
TT_TU_MN009,2014,201604250100.00,-0.7,7,1
TT_TU_MN009,2014,201604250200.00,0.2,7,1
TT_TU_MN009,2014,201604250300.00,0.4,7,1
TT_TU_MN009,2014,201604250400.00,0.1,7,1
TT_TU_MN009,2014,201604250500.00,0.3,7,1
TT_TU_MN009,2014,201604250600.00,1.5,7,1
TT_TU_MN009,2014,201604250700.00,3,7,1
TT_TU_MN009,2014,201604250800.00,4.3,7,1
TT_TU_MN009,2014,201604250900.00,5.2,7,1
TT_TU_MN009,2014,201604251000.00,6.4,7,1
TT_TU_MN009,2014,201604251100.00,8,7,1
TT_TU_MN009,2014,201604251200.00,7.6,7,1
TT_TU_MN009,2014,201604251300.00,8.4,7,1
TT_TU_MN009,2014,201604251400.00,8.3,7,1
TT_TU_MN009,2014,201604251500.00,7.3,7,1
TT_TU_MN009,2014,201604251600.00,6.6,7,1
TT_TU_MN009,2014,201604251700.00,5.8,7,1
TT_TU_MN009,2014,201604251800.00,5.4,7,1
TT_TU_MN009,2014,201604251900.00,4.7,7,1
TT_TU_MN009,2014,201604252000.00,4.3,7,1
TT_TU_MN009,2014,201604252100.00,3.9,7,1
TT_TU_MN009,2014,201604252200.00,3.4,7,1
TT_TU_MN009,2014,201604252300.00,3.3,7,1
TT_TU_MN009,2014,201604260000.00,3.2,7,1
TT_TU_MN009,2014,201604260100.00,2.7,7,1
TT_TU_MN009,2014,201604260200.00,2.6,7,1
TT_TU_MN009,2014,201604260300.00,2.1,7,1
TT_TU_MN009,2014,201604260400.00,1.8,7,1
TT_TU_MN009,2014,201604260500.00,1.2,7,1
TT_TU_MN009,2014,201604260600.00,2.2,7,1
TT_TU_MN009,2014,201604260700.00,3.6,7,1
TT_TU_MN009,2014,201604260800.00,5,7,1
TT_TU_MN009,2014,201604260900.00,5.4,7,1
TT_TU_MN009,2014,201604261000.00,4.2,7,1
TT_TU_MN009,2014,201604261100.00,3.3,7,1
TT_TU_MN009,2014,201604261200.00,6,7,1
TT_TU_MN009,2014,201604261300.00,5.3,7,1
TT_TU_MN009,2014,201604261400.00,2.1,7,1
TT_TU_MN009,2014,201604261500.00,3.6,7,1
TT_TU_MN009,2014,201604261600.00,3.6,7,1
TT_TU_MN009,2014,201604261700.00,3.7,7,1
TT_TU_MN009,2014,201604261800.00,3.4,7,1
TT_TU_MN009,2014,201604261900.00,3,7,1
TT_TU_MN009,2014,201604262000.00,2.9,7,1
TT_TU_MN009,2014,201604262100.00,3.6,7,1
TT_TU_MN009,2014,201604262200.00,3.8,7,1
TT_TU_MN009,2014,201604262300.00,3.7,7,1
TT_TU_MN009,2014,201604270000.00,3.6,7,1
TT_TU_MN009,2014,201604270100.00,4,7,1
TT_TU_MN009,2014,201604270200.00,3.6,7,1
TT_TU_MN009,2014,201604270300.00,2.9,7,1
TT_TU_MN009,2014,201604270400.00,2.6,7,1
TT_TU_MN009,2014,201604270500.00,3.1,7,1
TT_TU_MN009,2014,201604270600.00,3.7,7,1
TT_TU_MN009,2014,201604270700.00,4.4,7,1
TT_TU_MN009,2014,201604270800.00,4.2,7,1
TT_TU_MN009,2014,201604270900.00,3.8,7,1
TT_TU_MN009,2014,201604271000.00,3.4,7,1
TT_TU_MN009,2014,201604271100.00,2.9,7,1
TT_TU_MN009,2014,201604271200.00,4.6,7,1
TT_TU_MN009,2014,201604271300.00,6.8,7,1
TT_TU_MN009,2014,201604271400.00,5.2,7,1
TT_TU_MN009,2014,201604271500.00,4,7,1
TT_TU_MN009,2014,201604271600.00,4.3,7,1
TT_TU_MN009,2014,201604271700.00,4.9,7,1
TT_TU_MN009,2014,201604271800.00,4.1,7,1
TT_TU_MN009,2014,201604271900.00,3.8,7,1
TT_TU_MN009,2014,201604272000.00,3.8,7,1
TT_TU_MN009,2014,201604272100.00,3.8,7,1
TT_TU_MN009,2014,201604272200.00,4.1,7,1
TT_TU_MN009,2014,201604272300.00,3.3,7,1
TT_TU_MN009,2014,201604280000.00,2.9,7,1
TT_TU_MN009,2014,201604280100.00,2.6,7,1
TT_TU_MN009,2014,201604280200.00,2.5,7,1
TT_TU_MN009,2014,201604280300.00,1.9,7,1
TT_TU_MN009,2014,201604280400.00,2,7,1
TT_TU_MN009,2014,201604280500.00,2,7,1
TT_TU_MN009,2014,201604280600.00,3.1,7,1
TT_TU_MN009,2014,201604280700.00,3.7,7,1
TT_TU_MN009,2014,201604280800.00,5.8,7,1
TT_TU_MN009,2014,201604280900.00,6.9,7,1
TT_TU_MN009,2014,201604281000.00,7.1,7,1
TT_TU_MN009,2014,201604281100.00,8.5,7,1
TT_TU_MN009,2014,201604281200.00,9,7,1
TT_TU_MN009,2014,201604281300.00,9.8,7,1
TT_TU_MN009,2014,201604281400.00,8.5,7,1
TT_TU_MN009,2014,201604281500.00,8.2,7,1
TT_TU_MN009,2014,201604281600.00,7,7,1
TT_TU_MN009,2014,201604281700.00,7.9,7,1
TT_TU_MN009,2014,201604281800.00,7.3,7,1
TT_TU_MN009,2014,201604281900.00,6.2,7,1
TT_TU_MN009,2014,201604282000.00,5,7,1
TT_TU_MN009,2014,201604282100.00,3.5,7,1
TT_TU_MN009,2014,201604282200.00,4.3,7,1
TT_TU_MN009,2014,201604282300.00,4.3,7,1
TT_TU_MN009,2014,201604290000.00,3.3,7,1
TT_TU_MN009,2014,201604290100.00,2.6,7,1
TT_TU_MN009,2014,201604290200.00,2.5,7,1
TT_TU_MN009,2014,201604290300.00,2.4,7,1
TT_TU_MN009,2014,201604290400.00,2.8,7,1
TT_TU_MN009,2014,201604290500.00,3.6,7,1
TT_TU_MN009,2014,201604290600.00,4.7,7,1
TT_TU_MN009,2014,201604290700.00,6.5,7,1
TT_TU_MN009,2014,201604290800.00,9.4,7,1
TT_TU_MN009,2014,201604290900.00,10.8,7,1
TT_TU_MN009,2014,201604291000.00,12.5,7,1
TT_TU_MN009,2014,201604291100.00,11.9,7,1
TT_TU_MN009,2014,201604291200.00,12.3,7,1
TT_TU_MN009,2014,201604291300.00,12.5,7,1
TT_TU_MN009,2014,201604291400.00,12.8,7,1
TT_TU_MN009,2014,201604291500.00,13.9,7,1
TT_TU_MN009,2014,201604291600.00,12.9,7,1
TT_TU_MN009,2014,201604291700.00,12.5,7,1
TT_TU_MN009,2014,201604291800.00,12,7,1
TT_TU_MN009,2014,201604291900.00,11.4,7,1
TT_TU_MN009,2014,201604292000.00,10.3,7,1
TT_TU_MN009,2014,201604292100.00,8.9,7,1
TT_TU_MN009,2014,201604292200.00,6.8,7,1
TT_TU_MN009,2014,201604292300.00,5.4,7,1
TT_TU_MN009,2014,201604300000.00,4.5,7,1
TT_TU_MN009,2014,201604300100.00,3.6,7,1
TT_TU_MN009,2014,201604300200.00,4,7,1
TT_TU_MN009,2014,201604300300.00,4.5,7,1
TT_TU_MN009,2014,201604300400.00,5.5,7,1
TT_TU_MN009,2014,201604300500.00,5.5,7,1
TT_TU_MN009,2014,201604300600.00,6.4,7,1
TT_TU_MN009,2014,201604300700.00,9,7,1
TT_TU_MN009,2014,201604300800.00,9.8,7,1
TT_TU_MN009,2014,201604300900.00,10.2,7,1
TT_TU_MN009,2014,201604301000.00,9.5,7,1
TT_TU_MN009,2014,201604301100.00,9.6,7,1
TT_TU_MN009,2014,201604301200.00,10.3,7,1
TT_TU_MN009,2014,201604301300.00,9.7,7,1
TT_TU_MN009,2014,201604301400.00,9.3,7,1
TT_TU_MN009,2014,201604301500.00,9.1,7,1
TT_TU_MN009,2014,201604301600.00,9.5,7,1
TT_TU_MN009,2014,201604301700.00,9.2,7,1
TT_TU_MN009,2014,201604301800.00,8.8,7,1
TT_TU_MN009,2014,201604301900.00,8.2,7,1
TT_TU_MN009,2014,201604302000.00,8,7,1
TT_TU_MN009,2014,201604302100.00,7.6,7,1
TT_TU_MN009,2014,201604302200.00,7.3,7,1
TT_TU_MN009,2014,201604302300.00,6.7,7,1
TT_TU_MN009,2014,201605010000.00,6.6,7,6
TT_TU_MN009,2014,201605010100.00,6.4,7,6
TT_TU_MN009,2014,201605010200.00,6.1,7,1
TT_TU_MN009,2014,201605010300.00,5.8,7,1
TT_TU_MN009,2014,201605010400.00,4.6,7,1
TT_TU_MN009,2014,201605010500.00,4.2,7,1
TT_TU_MN009,2014,201605010600.00,5.3,7,1
TT_TU_MN009,2014,201605010700.00,7.1,7,1
TT_TU_MN009,2014,201605010800.00,9.4,7,1
TT_TU_MN009,2014,201605010900.00,11.3,7,1
TT_TU_MN009,2014,201605011000.00,13,7,1
TT_TU_MN009,2014,201605011100.00,14.3,7,1
TT_TU_MN009,2014,201605011200.00,15.5,7,1
TT_TU_MN009,2014,201605011300.00,16.4,7,1
TT_TU_MN009,2014,201605011400.00,17.1,7,1
TT_TU_MN009,2014,201605011500.00,16.5,7,1
TT_TU_MN009,2014,201605011600.00,16.3,7,1
TT_TU_MN009,2014,201605011700.00,15.5,7,1
TT_TU_MN009,2014,201605011800.00,14.3,7,1
TT_TU_MN009,2014,201605011900.00,12.4,7,1
TT_TU_MN009,2014,201605012000.00,11.4,7,1
TT_TU_MN009,2014,201605012100.00,10.5,7,1
TT_TU_MN009,2014,201605012200.00,7.7,7,1
TT_TU_MN009,2014,201605012300.00,7.3,7,1
TT_TU_MN009,2014,201605020000.00,5.1,7,1
TT_TU_MN009,2014,201605020100.00,5.2,7,1
TT_TU_MN009,2014,201605020200.00,4.7,7,1
TT_TU_MN009,2014,201605020300.00,3.9,7,1
TT_TU_MN009,2014,201605020400.00,4,7,1
TT_TU_MN009,2014,201605020500.00,5.2,7,1
TT_TU_MN009,2014,201605020600.00,7.2,7,1
TT_TU_MN009,2014,201605020700.00,10.7,7,1
TT_TU_MN009,2014,201605020800.00,12.9,7,1
TT_TU_MN009,2014,201605020900.00,15.2,7,1
TT_TU_MN009,2014,201605021000.00,17.2,7,1
TT_TU_MN009,2014,201605021100.00,17.8,7,1
TT_TU_MN009,2014,201605021200.00,18.5,7,1
TT_TU_MN009,2014,201605021300.00,18.9,7,1
TT_TU_MN009,2014,201605021400.00,19.9,7,1
TT_TU_MN009,2014,201605021500.00,19.4,7,1
TT_TU_MN009,2014,201605021600.00,19.6,7,1
TT_TU_MN009,2014,201605021700.00,19.2,7,1
TT_TU_MN009,2014,201605021800.00,18.3,7,1
TT_TU_MN009,2014,201605021900.00,16.7,7,1
TT_TU_MN009,2014,201605022000.00,15.2,7,1
TT_TU_MN009,2014,201605022100.00,14.1,7,1
TT_TU_MN009,2014,201605022200.00,13.1,7,1
TT_TU_MN009,2014,201605022300.00,12.7,7,1
TT_TU_MN009,2014,201605030000.00,11.9,7,1
TT_TU_MN009,2014,201605030100.00,11.5,7,1
TT_TU_MN009,2014,201605030200.00,10.7,7,1
TT_TU_MN009,2014,201605030300.00,7.9,7,1
TT_TU_MN009,2014,201605030400.00,8.6,7,1
TT_TU_MN009,2014,201605030500.00,9,7,1
TT_TU_MN009,2014,201605030600.00,10.8,7,1
TT_TU_MN009,2014,201605030700.00,11.3,7,1
TT_TU_MN009,2014,201605030800.00,10.7,7,1
TT_TU_MN009,2014,201605030900.00,10,7,1
TT_TU_MN009,2014,201605031000.00,8.9,7,1
TT_TU_MN009,2014,201605031100.00,10.1,7,1
TT_TU_MN009,2014,201605031200.00,9.3,7,1
TT_TU_MN009,2014,201605031300.00,11.5,7,1
TT_TU_MN009,2014,201605031400.00,11.7,7,1
TT_TU_MN009,2014,201605031500.00,11.7,7,1
TT_TU_MN009,2014,201605031600.00,11.5,7,1
TT_TU_MN009,2014,201605031700.00,12.1,7,1
TT_TU_MN009,2014,201605031800.00,11,7,1
TT_TU_MN009,2014,201605031900.00,9.3,7,1
TT_TU_MN009,2014,201605032000.00,8.4,7,1
TT_TU_MN009,2014,201605032100.00,6.3,7,1
TT_TU_MN009,2014,201605032200.00,5.4,7,1
TT_TU_MN009,2014,201605032300.00,3.1,7,1
TT_TU_MN009,2014,201605040000.00,2.5,7,1
TT_TU_MN009,2014,201605040100.00,2.6,7,1
TT_TU_MN009,2014,201605040200.00,2.6,7,1
TT_TU_MN009,2014,201605040300.00,1.7,7,1
TT_TU_MN009,2014,201605040400.00,1.5,7,1
TT_TU_MN009,2014,201605040500.00,2.8,7,1
TT_TU_MN009,2014,201605040600.00,5,7,1
TT_TU_MN009,2014,201605040700.00,7.3,7,1
TT_TU_MN009,2014,201605040800.00,9,7,1
TT_TU_MN009,2014,201605040900.00,10.3,7,1
TT_TU_MN009,2014,201605041000.00,11.3,7,1
TT_TU_MN009,2014,201605041100.00,12.8,7,1
TT_TU_MN009,2014,201605041200.00,12.8,7,1
TT_TU_MN009,2014,201605041300.00,13.2,7,1
TT_TU_MN009,2014,201605041400.00,12.8,7,1
TT_TU_MN009,2014,201605041500.00,14.4,7,1
TT_TU_MN009,2014,201605041600.00,13.5,7,1
TT_TU_MN009,2014,201605041700.00,14.7,7,1
TT_TU_MN009,2014,201605041800.00,14.4,7,1
TT_TU_MN009,2014,201605041900.00,12,7,1
TT_TU_MN009,2014,201605042000.00,9.6,7,1
TT_TU_MN009,2014,201605042100.00,8.7,7,1
TT_TU_MN009,2014,201605042200.00,6.5,7,1
TT_TU_MN009,2014,201605042300.00,5.5,7,1
TT_TU_MN009,2014,201605050000.00,4.9,7,1
TT_TU_MN009,2014,201605050100.00,5,7,1
TT_TU_MN009,2014,201605050200.00,4.3,7,1
TT_TU_MN009,2014,201605050300.00,3.3,7,1
TT_TU_MN009,2014,201605050400.00,2.7,7,1
TT_TU_MN009,2014,201605050500.00,3.3,7,1
TT_TU_MN009,2014,201605050600.00,6.5,7,1
TT_TU_MN009,2014,201605050700.00,10,7,1
TT_TU_MN009,2014,201605050800.00,12.7,7,1
TT_TU_MN009,2014,201605050900.00,14.3,7,1
TT_TU_MN009,2014,201605051000.00,14.8,7,1
TT_TU_MN009,2014,201605051100.00,15.6,7,1
TT_TU_MN009,2014,201605051200.00,16.5,7,1
TT_TU_MN009,2014,201605051300.00,17,7,1
TT_TU_MN009,2014,201605051400.00,17.6,7,1
